ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak18_f1p2,R_exc18_f1p2,R_int18_f1p2
1776,7,21,8,2.4e+22,0.26827,0.0167535,5.5096,1.762,14.0668,422.004,42.2004,24,0.403575,0.169678,0.295593,0.162425,0.282524,0.335793,0.321514,0.335793,0.321514,40.0904,40.0904,0.561205,0.670236,0.594456,0.641585,0.568173,0.515213,0.493304,0.515213,0.493304,0.639778,0.940481,0.614415
1777,7,21,9,2.4e+22,0.26827,0.02142,4.3638,1.656,15.3,458.999,45.8999,24,0.425965,0.191983,0.30851,0.182423,0.292506,0.355337,0.337813,0.355337,0.337813,43.6049,43.6049,0.533397,0.617195,0.897373,0.586462,0.85082,0.774671,0.736469,0.774671,0.736469,0.591522,0.825951,0.933365
1778,7,21,10,2.4e+22,0.26827,0.0273861,3.5519,1.531,17.286,518.581,51.8581,24,0.455262,0.224421,0.321399,0.210576,0.299787,0.376356,0.352692,0.37371,0.35037,48,49.2652,0.51911,0.618501,0.899994,0.580343,0.839476,0.715407,0.670426,0.707195,0.663026,0.557623,0.778287,0.848952
1779,7,21,11,2.4e+22,0.26827,0.0350141,2.9482,1.402,20.145,604.351,60.4351,30,0.486729,0.26491,0.374585,0.243259,0.34102,0.386303,0.354048,0.386303,0.354048,57.4134,57.4134,1.24718,3.32287,1.11501,3.0513,1.01509,1.02057,0.935354,1.02057,0.935354,1.30109,3.91876,1.13641
1780,7,21,12,2.4e+22,0.26827,0.0447667,2.4753,1.284,24.1466,724.397,72.4397,36,0.516419,0.315123,0.411331,0.278523,0.35877,0.395524,0.349576,0.395524,0.349576,68.8177,68.8177,0.950962,2.81492,3.87007,2.48798,3.37554,3.45551,3.05409,3.45551,3.05409,0.970913,3.13312,3.90809
1781,7,21,13,2.4e+22,0.26827,0.0572357,2.1054,1.191,29.4493,883.48,88.348,48,0.53886,0.36821,0.456573,0.304535,0.370584,0.406805,0.339509,0.406805,0.339509,83.9306,83.9306,1.70381,9.3167,2.95288,7.70555,2.39675,2.1554,1.79883,2.1554,1.79883,1.71881,9.94795,2.95506
1782,7,21,14,2.4e+22,0.26827,0.0731778,1.8067,1.124,36.4109,1092.33,109.233,60,0.551198,0.412362,0.478946,0.302333,0.342383,0.39569,0.30243,0.39569,0.30243,103.771,103.771,0.446085,-0.0115064,-0.0480071,-0.00843619,-0.0343187,0.159598,0.121983,0.159598,0.121983,0.44755,-0.0119734,-0.0428625
1783,7,21,15,2.4e+22,0.26827,0.0935603,1.5597,1.078,45.5147,1365.44,136.544,72,0.557556,0.456341,0.506713,0.263762,0.2826,0.363087,0.242503,0.363087,0.242503,129.717,129.717,0.478191,0.226842,0.694721,0.131113,0.387454,1.10483,0.737911,1.10483,0.737911,0.478702,0.232526,0.694729
1788,7,22,2,2.4e+22,0.398107,0.0038356,58.9916,1.877,29.633,888.991,88.8991,18,0.381234,0.142135,0.250659,0.13731,0.229589,0.328712,0.28738,0.311322,0.272853,36,54,0.659095,0.774225,0.909814,0.747942,0.833337,0.709702,0.620465,0.593975,0.52058,0.787953,1.16589,0.825092
1789,7,22,3,2.4e+22,0.398107,0.00490394,49.8561,1.901,28.8122,864.365,86.4366,18,0.382914,0.146177,0.253031,0.141182,0.232015,0.332931,0.292607,0.316999,0.279279,36,54,0.540457,0.528033,1.14147,0.509991,1.04667,0.788006,0.692565,0.609571,0.537038,0.643861,0.789338,1.00416
1790,7,22,4,2.4e+22,0.398107,0.00626986,33.9003,1.949,26.5158,795.474,79.5474,18,0.382955,0.153348,0.255061,0.148158,0.234997,0.338395,0.30332,0.322918,0.290074,36,54,0.57118,0.600362,0.845871,0.580043,0.779333,0.571194,0.511988,0.409465,0.367819,0.676994,0.883607,0.745831
1791,7,22,5,2.4e+22,0.398107,0.00801622,22.2346,1.981,23.7508,712.525,71.2525,24,0.381577,0.160249,0.296269,0.154924,0.270492,0.340066,0.31209,0.305564,0.281664,48,67.6899,0.641741,0.761295,0.814308,0.735996,0.74346,0.676352,0.620712,0.551749,0.508592,0.756484,1.10029,0.849934
1792,7,22,6,2.4e+22,0.398107,0.010249,16.1061,1.984,21.8152,654.455,65.4455,24,0.382541,0.166417,0.29871,0.160886,0.276886,0.347933,0.323762,0.326997,0.305105,48,62.1732,0.869703,1.2341,0.86171,1.19308,0.798752,0.729734,0.679039,0.713757,0.665972,1.01817,1.75349,0.899499
1793,7,22,7,2.4e+22,0.398107,0.0131037,11.1798,1.955,20.1727,605.182,60.5182,24,0.388032,0.175411,0.30003,0.16939,0.281349,0.352017,0.331138,0.33994,0.320279,48,57.4923,0.591793,0.681153,1.02148,0.657774,0.957883,0.829528,0.780328,0.77887,0.733822,0.683656,0.94297,1.06736
1794,7,22,8,2.4e+22,0.398107,0.0167535,8.1891,1.889,19.5352,586.057,58.6057,24,0.39997,0.188964,0.30418,0.181986,0.286328,0.359353,0.339314,0.349889,0.330781,48,55.6754,0.640249,0.807052,1.05588,0.777251,0.993915,0.943144,0.89055,0.936978,0.885809,0.726082,1.08211,1.01497
1795,7,22,9,2.4e+22,0.398107,0.02142,6.1994,1.784,19.873,596.189,59.6189,24,0.419265,0.208871,0.311403,0.200114,0.292429,0.37345,0.351953,0.363258,0.34282,48,56.6379,0.652101,0.867484,1.28612,0.831112,1.20776,1.19201,1.12339,1.13858,1.07453,0.721639,1.11627,1.25809
1796,7,22,10,2.4e+22,0.398107,0.0273861,4.885,1.655,21.1753,635.258,63.5258,30,0.444552,0.234969,0.359057,0.223154,0.335221,0.375668,0.352044,0.37512,0.351562,60,60.3495,0.620111,0.830604,0.758484,0.788838,0.708131,0.701348,0.657245,0.702076,0.657985,0.667923,1.0195,0.772331
1797,7,22,11,2.4e+22,0.398107,0.0350141,3.949,1.513,23.5071,705.212,70.5212,30,0.474724,0.270076,0.36465,0.252708,0.334396,0.390134,0.359401,0.379382,0.350171,60,66.9952,0.659997,1.01519,1.39425,0.949905,1.27857,1.27366,1.17333,1.27216,1.1742,0.692161,1.1836,1.36399
1798,7,22,12,2.4e+22,0.398107,0.0447667,3.2606,1.379,26.9862,809.585,80.9585,36,0.50464,0.312379,0.393951,0.285097,0.351312,0.386494,0.347328,0.376371,0.339041,72,76.9105,0.64691,1.08272,1.38237,0.988154,1.23275,1.05527,0.948334,1.01481,0.914157,0.664203,1.20406,1.35936
1799,7,22,13,2.4e+22,0.398107,0.0572357,2.726,1.263,31.9378,958.135,95.8135,48,0.529844,0.359478,0.436348,0.314134,0.370673,0.384122,0.332239,0.384122,0.332239,91.0229,91.0229,0.738415,1.79553,2.11262,1.56904,1.79465,1.82236,1.57622,1.82236,1.57622,0.74768,1.92252,2.11586
1800,7,22,14,2.4e+22,0.398107,0.0731778,2.3015,1.173,38.7547,1162.64,116.264,60,0.546914,0.403155,0.461688,0.32601,0.360117,0.386967,0.313958,0.386967,0.313958,110.451,110.451,0.71005,2.23446,4.72681,1.80689,3.68691,4.06602,3.29888,4.06602,3.29888,0.713642,2.32942,4.72744
1801,7,22,15,2.4e+22,0.398107,0.0935603,1.9692,1.112,47.58,1427.4,142.74,72,0.556044,0.443649,0.487869,0.312265,0.32684,0.384453,0.283026,0.384453,0.283026,135.603,135.603,0.461495,-0.0246444,-0.101834,-0.0173461,-0.068222,-0.0577152,-0.0424888,-0.0577152,-0.0424888,0.462365,-0.0252932,-0.101837
1802,7,22,16,2.4e+22,0.398107,0.11962,1.7019,1.072,58.846,1765.38,176.538,90,0.560109,0.475774,0.514084,0.254966,0.257955,0.34148,0.2179,0.34148,0.2179,167.711,167.711,0.483951,-0.102752,-0.333196,-0.0550648,-0.16719,-0.890875,-0.56847,-0.890875,-0.56847,0.48425,-0.104495,-0.333196
1806,7,23,4,2.4e+22,0.590784,0.00626986,54.9849,1.979,42.2926,1268.78,126.878,24,0.386188,0.161019,0.310878,0.155734,0.277899,0.354559,0.291429,0.310629,0.256223,48,72,0.582887,0.60404,0.825907,0.584214,0.738293,0.461517,0.379343,0.224534,0.185207,0.688843,0.875956,0.858027
1807,7,23,5,2.4e+22,0.590784,0.00801622,38.561,2.017,39.3708,1181.12,118.112,24,0.385389,0.168769,0.312113,0.163355,0.28111,0.358548,0.30303,0.316237,0.268125,48,72,0.605959,0.66342,0.920071,0.642135,0.828679,0.695742,0.588012,0.699021,0.592671,0.712233,0.944491,0.830373
1808,7,23,6,2.4e+22,0.590784,0.010249,27.3462,2.033,36.1433,1084.3,108.43,24,0.386483,0.177246,0.312438,0.171617,0.283567,0.361938,0.314889,0.321437,0.28049,48,72,0.809557,1.07805,1.12998,1.04381,1.02556,0.891241,0.775387,0.896851,0.782605,0.94395,1.50242,1.03141
1809,7,23,7,2.4e+22,0.590784,0.0131037,19.4332,2.021,32.9852,989.556,98.9556,24,0.391111,0.187996,0.314371,0.181948,0.287365,0.371324,0.331098,0.338075,0.30232,48,72,0.729097,0.921544,0.846813,0.891898,0.774068,0.589282,0.525443,0.48005,0.429281,0.840062,1.25178,0.758079
1810,7,23,8,2.4e+22,0.590784,0.0167535,13.2043,1.968,30.0297,900.891,90.0891,24,0.401957,0.203442,0.315484,0.196525,0.290293,0.377921,0.344075,0.35028,0.319803,48,72,0.754169,1.00262,0.997766,0.968528,0.918095,0.822759,0.749074,0.856641,0.782106,0.852376,1.31381,0.922708
1811,7,23,9,2.4e+22,0.590784,0.02142,9.5723,1.881,28.5283,855.849,85.5849,30,0.41754,0.221397,0.348689,0.213113,0.31943,0.371711,0.341857,0.342763,0.316463,60,81.3057,0.765448,1.06031,0.923569,1.02063,0.846072,0.824421,0.758208,0.878547,0.811139,0.846558,1.33801,0.949631
1812,7,23,10,2.4e+22,0.590784,0.0273861,7.1413,1.759,28.3549,850.647,85.0647,30,0.440218,0.246763,0.354494,0.236017,0.325051,0.384621,0.354167,0.35659,0.329591,60,80.8114,0.816002,1.23103,1.03645,1.17742,0.950366,0.877622,0.808132,0.762312,0.704593,0.880446,1.48887,1.00666
1813,7,23,11,2.4e+22,0.590784,0.0350141,5.5497,1.619,29.5639,886.918,88.6918,36,0.466978,0.277821,0.382859,0.262959,0.349173,0.38669,0.354087,0.369128,0.339008,72,84.2572,0.757058,1.17643,0.912956,1.1135,0.83263,0.701497,0.642352,0.640102,0.587872,0.797511,1.36276,0.928426
1814,7,23,12,2.4e+22,0.590784,0.0447667,4.4301,1.474,32.2214,966.643,96.6643,42,0.495472,0.314078,0.405527,0.292123,0.363396,0.384242,0.346499,0.372321,0.336645,84,91.8311,0.680139,1.07888,1.76874,1.00347,1.58499,1.7011,1.534,1.6341,1.47752,0.701778,1.19924,1.78172
1815,7,23,13,2.4e+22,0.590784,0.0572357,3.6087,1.341,36.5457,1096.37,109.637,48,0.521218,0.35314,0.419921,0.318802,0.363877,0.377991,0.331064,0.364143,0.320221,96,104.155,0.647854,1.09302,2.75113,0.986737,2.38395,2.25783,1.97753,2.16118,1.90051,0.658441,1.17281,2.76316
1816,7,23,14,2.4e+22,0.590784,0.0731778,3.0111,1.237,42.5473,1276.42,127.642,60,0.540092,0.389978,0.436688,0.335328,0.358066,0.354085,0.297855,0.35153,0.296021,120,121.26,0.627446,1.23804,2.45703,1.06455,2.01466,2.29708,1.9323,2.27881,1.91898,0.632196,1.29535,2.45823
1817,7,23,15,2.4e+22,0.590784,0.0935603,2.5333,1.157,50.9917,1529.75,152.975,72,0.553485,0.431055,0.464771,0.339572,0.345137,0.367494,0.288106,0.363523,0.285637,144,145.326,0.630526,1.61493,2.6601,1.2722,1.97538,1.95036,1.52903,1.92513,1.51267,0.632439,1.66056,2.66035
1818,7,23,16,2.4e+22,0.590784,0.11962,2.1635,1.102,61.9224,1857.67,185.767,90,0.559847,0.462469,0.495346,0.311465,0.3087,0.369419,0.261512,0.369419,0.261512,176.479,176.479,0.48181,0.167543,0.384572,0.112837,0.239666,0.730374,0.517033,0.730374,0.517033,0.482344,0.170476,0.384573
1819,7,23,17,2.4e+22,0.590784,0.152938,1.8561,1.064,76.566,2296.98,229.698,108,0.562149,0.489888,0.530804,0.236719,0.227295,0.330894,0.197914,0.323462,0.195351,216,218.213,0.494258,0.0576436,0.299129,0.027854,0.128089,0.0103403,0.00618471,0.0309653,0.0187011,0.494431,0.0583208,0.299129
1822,7,24,5,2.4e+22,0.876712,0.00801622,58.6746,2.042,61.5763,1847.29,184.729,24,0.388594,0.175274,0.323274,0.169776,0.291686,0.372587,0.293487,0.34468,0.256886,48,72,0.641078,0.717079,0.905338,0.694584,0.816874,0.636304,0.501216,0.438111,0.326519,0.751577,1.00978,0.928302
1823,7,24,6,2.4e+22,0.876712,0.010249,48.9036,2.054,59.6079,1788.24,178.824,24,0.388956,0.179953,0.323949,0.174358,0.293431,0.374762,0.29796,0.349024,0.265737,48,72,0.670454,0.78423,0.931245,0.759844,0.843517,0.717656,0.570581,0.635738,0.484033,0.782491,1.09078,0.952038
1824,7,24,7,2.4e+22,0.876712,0.0131037,33.1417,2.053,54.6757,1640.27,164.027,24,0.393526,0.192442,0.325613,0.186435,0.297202,0.37758,0.307184,0.35374,0.282763,48,72,0.622337,0.689765,0.946865,0.668233,0.864249,0.688457,0.5601,0.61297,0.489979,0.716532,0.930275,0.909938
1825,7,24,8,2.4e+22,0.876712,0.0167535,22.4866,2.012,49.4429,1483.29,148.329,24,0.40394,0.209232,0.329499,0.202422,0.302603,0.384421,0.32126,0.365622,0.305698,48,72,0.648757,0.760058,0.9753,0.735322,0.895689,0.704685,0.588904,0.640394,0.535437,0.733112,0.988612,0.916947
1826,7,24,9,2.4e+22,0.876712,0.02142,15.9556,1.941,45.2782,1358.35,135.835,30,0.418337,0.228424,0.36089,0.22041,0.325098,0.389916,0.336161,0.351376,0.303954,60,90,0.687002,0.846344,0.941151,0.81665,0.84781,0.707999,0.61039,0.503043,0.435152,0.760767,1.06155,0.967222
1827,7,24,10,2.4e+22,0.876712,0.0273861,11.1685,1.827,42.136,1264.08,126.408,30,0.43934,0.253669,0.362209,0.243529,0.327838,0.394418,0.3474,0.357905,0.316274,60,90,0.821164,1.18602,0.999119,1.13861,0.904308,0.762805,0.671874,0.770036,0.680465,0.887475,1.42558,0.928142
1828,7,24,11,2.4e+22,0.876712,0.0350141,8.2154,1.695,41.0341,1231.02,123.102,36,0.463882,0.283189,0.380114,0.269684,0.339143,0.39244,0.348276,0.343472,0.306791,72,108,0.69969,0.954926,0.77879,0.909387,0.694847,0.496329,0.440474,0.288017,0.257258,0.739051,1.10175,0.79875
1829,7,24,12,2.4e+22,0.876712,0.0447667,6.2638,1.552,41.9423,1258.27,125.827,42,0.490226,0.317065,0.399738,0.298007,0.351219,0.398356,0.352122,0.352485,0.314354,84,119.536,0.665393,0.955385,0.729062,0.89796,0.640571,0.640663,0.566308,0.779876,0.69551,0.68887,1.06091,0.742579
1830,7,24,13,2.4e+22,0.876712,0.0572357,4.9762,1.42,44.7673,1343.02,134.302,48,0.513887,0.35033,0.413927,0.322634,0.357421,0.39965,0.347383,0.359413,0.315644,96,127.587,0.622144,0.905044,0.732282,0.833494,0.632317,0.672089,0.584191,0.784761,0.689193,0.634666,0.973733,0.705578
1831,7,24,14,2.4e+22,0.876712,0.0731778,4.0471,1.305,49.6637,1489.91,148.991,60,0.533993,0.382892,0.429578,0.341115,0.358171,0.374343,0.316023,0.342729,0.292489,120,141.542,0.593645,0.866732,1.11799,0.772162,0.932151,0.729195,0.615592,0.655278,0.559222,0.599698,0.909646,1.12133
1832,7,24,15,2.4e+22,0.876712,0.0935603,3.3315,1.209,57.2294,1716.88,171.688,72,0.548934,0.415853,0.438872,0.349665,0.342385,0.349836,0.280102,0.318579,0.258964,144,163.104,0.591426,1.00309,1.0451,0.843433,0.81533,0.562351,0.450256,0.447596,0.363839,0.594065,1.03377,1.04589
1833,7,24,16,2.4e+22,0.876712,0.11962,2.7942,1.139,67.5892,2027.68,202.768,90,0.55803,0.445889,0.459182,0.339371,0.319003,0.336989,0.249766,0.312011,0.235231,180,192.629,0.577487,1.16558,1.81773,0.887134,1.26281,1.26358,0.936527,1.13314,0.854297,0.578511,1.18748,1.81779
1834,7,24,17,2.4e+22,0.876712,0.152938,2.3721,1.091,81.4553,2443.66,244.366,108,0.562465,0.470721,0.487702,0.29786,0.272609,0.349044,0.226342,0.313086,0.21061,216,232.148,0.481184,-0.0537635,-0.18968,-0.0340201,-0.106025,-0.0331816,-0.021517,-0.10743,-0.0722674,0.481488,-0.0543962,-0.189681
1835,7,24,18,2.4e+22,0.876712,0.195537,2.0274,1.057,100.011,3000.34,300.034,132,0.564204,0.504719,0.55344,0.21249,0.188425,0.349116,0.181682,0.295873,0.167438,264,285.032,0.507035,0.392131,0.0351145,0.165089,0.0119552,0.417708,0.217378,0.215131,0.121745,0.507135,0.395443,0.0351145
1837,7,25,7,2.4e+22,1.30103,0.0131037,57.6196,2.073,88.3898,2651.7,265.17,24,0.394806,0.19261,0.330704,0.186708,0.301764,0.38608,0.30967,0.367992,0.255322,48,72,0.635592,0.704041,0.936291,0.682468,0.854355,0.84995,0.681734,0.689312,0.478262,0.733738,0.952196,1.02052
1838,7,25,8,2.4e+22,1.30103,0.0167535,37.6234,2.035,81.2325,2436.98,243.698,24,0.405806,0.211258,0.33395,0.204534,0.306915,0.390095,0.319294,0.375347,0.270973,48,72,0.653589,0.743373,0.947716,0.71971,0.870991,0.733789,0.600609,0.452877,0.326943,0.738613,0.963737,0.964918
1839,7,25,9,2.4e+22,1.30103,0.02142,26.8125,1.97,74.7743,2243.23,224.323,30,0.419884,0.230205,0.366302,0.222365,0.329762,0.392225,0.307584,0.357135,0.266774,60,90,0.69331,0.849434,0.987032,0.820505,0.888573,0.709115,0.55609,0.614149,0.458759,0.767843,1.06145,1.01188
1840,7,25,10,2.4e+22,1.30103,0.0273861,19.3912,1.881,68.7776,2063.33,206.333,30,0.437046,0.252311,0.371349,0.242839,0.335814,0.401897,0.322364,0.376177,0.295727,60,90,0.65572,0.783601,0.95407,0.754184,0.862773,0.658571,0.528243,0.573735,0.451035,0.711472,0.944166,0.92819
1841,7,25,11,2.4e+22,1.30103,0.0350141,13.258,1.749,63.0239,1890.72,189.072,36,0.461886,0.283585,0.390749,0.27104,0.347915,0.40562,0.332529,0.365867,0.300962,72,108,0.716604,0.966479,0.930857,0.923726,0.828817,0.578519,0.474273,0.463962,0.381654,0.758925,1.11499,0.833105
1842,7,25,12,2.4e+22,1.30103,0.0447667,9.7661,1.623,60.2668,1808,180.801,42,0.484509,0.312456,0.402588,0.295798,0.351544,0.39959,0.333989,0.346784,0.291582,84,126,0.701411,0.986832,0.841842,0.934223,0.735105,0.608835,0.508882,0.625076,0.525575,0.729156,1.09933,0.855272
1843,7,25,13,2.4e+22,1.30103,0.0572357,7.3395,1.491,60.0555,1801.67,180.167,48,0.508401,0.346189,0.414709,0.322735,0.354826,0.404735,0.33914,0.345525,0.292367,96,144,0.694456,1.05046,0.775289,0.979288,0.663339,0.596862,0.500129,0.425636,0.360153,0.710898,1.13385,0.731046
1844,7,25,14,2.4e+22,1.30103,0.0731778,5.6666,1.366,62.8051,1884.15,188.415,60,0.529065,0.378826,0.427105,0.344389,0.350589,0.397823,0.328417,0.326418,0.275343,120,178.995,0.664015,1.06386,0.817975,0.967154,0.671436,0.500671,0.413322,0.188379,0.158903,0.672317,1.11914,0.82665
1845,7,25,15,2.4e+22,1.30103,0.0935603,4.5549,1.265,68.3491,2050.47,205.047,72,0.544683,0.40732,0.435722,0.356221,0.342924,0.382037,0.304764,0.31803,0.260452,144,194.795,0.630327,1.06901,0.564708,0.934899,0.44444,0.160597,0.128114,-0.0759709,-0.0622167,0.63418,1.1046,0.567993
1846,7,25,16,2.4e+22,1.30103,0.11962,3.7232,1.184,77.3057,2319.17,231.917,90,0.555624,0.432999,0.441082,0.354482,0.321683,0.341797,0.25715,0.284989,0.221642,180,220.321,0.557438,0.764937,0.583049,0.626228,0.425219,-0.0122142,-0.0091893,-0.181063,-0.140816,0.558911,0.780673,0.583466
1847,7,25,17,2.4e+22,1.30103,0.152938,3.0901,1.122,90.3061,2709.18,270.918,114,0.561801,0.452933,0.442306,0.329649,0.279838,0.284768,0.195731,0.240802,0.172313,228,257.372,0.55394,0.912721,0.87874,0.664288,0.55596,0.0961597,0.066094,0.0394241,0.0282111,0.554505,0.924219,0.878748
1848,7,25,18,2.4e+22,1.30103,0.195537,2.6095,1.08,107.65,3229.49,322.949,132,0.564617,0.474551,0.475473,0.277427,0.228064,0.306185,0.175654,0.227889,0.144118,264,306.802,0.496607,0.232837,0.815569,0.136119,0.391193,1.30457,0.748412,1.56911,0.992317,0.496787,0.234733,0.815572
1849,7,25,19,2.4e+22,1.30103,0.25,2.2276,1.052,130.531,3915.93,391.593,150,0.566372,0.518835,0.5804,0.184259,0.137231,0.403181,0.156882,0.251099,0.1323,300,372.013,0.506052,-0.273431,-0.841733,-0.0971065,-0.199022,-2.221,-0.864215,-1.86607,-0.983199,0.506111,-0.275203,-0.841735
1850,7,26,8,2.4e+22,1.9307,0.0167535,58.2099,2.043,127.615,3828.44,382.844,24,0.408752,0.213556,0.336099,0.206808,0.309359,0.39468,0.323918,0.383603,0.272538,48,72,0.779541,0.993279,0.920623,0.961893,0.847378,0.910573,0.747316,0.71787,0.510025,0.879324,1.28092,0.916154
1851,7,26,9,2.4e+22,1.9307,0.02142,48.0263,2.006,123.412,3702.37,370.237,30,0.416939,0.224601,0.367173,0.217232,0.330415,0.396146,0.306447,0.364743,0.233731,60,90,0.782509,1.00869,0.845311,0.975599,0.760686,0.764299,0.59124,0.600931,0.385082,0.871866,1.27166,0.865318
1852,7,26,10,2.4e+22,1.9307,0.0273861,32.9197,1.906,113.819,3414.56,341.456,30,0.437359,0.250605,0.371741,0.241454,0.336498,0.402509,0.31809,0.375995,0.251662,60,90,0.674018,0.805263,0.90871,0.77586,0.822562,0.810518,0.640526,0.643168,0.430487,0.732424,0.97067,0.938559
1853,7,26,11,2.4e+22,1.9307,0.0350141,22.2703,1.778,103.332,3099.95,309.995,36,0.461761,0.281413,0.392584,0.269428,0.349881,0.407825,0.310976,0.372426,0.250925,72,108,0.683512,0.869039,1.05973,0.832027,0.944461,0.757606,0.577693,0.598707,0.403384,0.724797,1.00233,1.05486
1854,7,26,12,2.4e+22,1.9307,0.0447667,16.1883,1.664,95.6489,2869.47,286.947,42,0.483111,0.309797,0.408883,0.294303,0.357215,0.411745,0.305376,0.369003,0.266448,84,126,0.718744,0.999207,1.02035,0.949232,0.891419,0.664648,0.492945,0.577697,0.417141,0.748885,1.11496,0.959548
1855,7,26,13,2.4e+22,1.9307,0.0572357,11.5201,1.535,89.6546,2689.64,268.964,48,0.506177,0.34188,0.418246,0.32063,0.358412,0.408801,0.308296,0.353211,0.267783,96,144,0.717047,1.06763,0.94103,1.00128,0.806406,0.611591,0.461229,0.559516,0.424192,0.735462,1.15398,0.867057
1856,7,26,14,2.4e+22,1.9307,0.0731778,8.4465,1.413,87.4714,2624.14,262.414,60,0.526269,0.372955,0.427541,0.342937,0.350987,0.395609,0.303636,0.319311,0.248047,120,180,0.643011,0.913437,0.727336,0.839918,0.597102,0.458733,0.352085,0.0663587,0.0515486,0.652191,0.962565,0.733178
1857,7,26,15,2.4e+22,1.9307,0.0935603,6.5143,1.312,89.3213,2679.64,267.964,72,0.541857,0.401671,0.437668,0.358867,0.342911,0.397528,0.302091,0.315018,0.245122,144,216,0.619436,0.955722,0.733514,0.853874,0.574704,0.557949,0.423999,0.685863,0.533686,0.62408,0.989436,0.73824
1858,7,26,16,2.4e+22,1.9307,0.11962,5.129,1.225,95.438,2863.14,286.314,90,0.553811,0.427523,0.44232,0.364222,0.320735,0.379096,0.27756,0.27643,0.213287,180,270,0.583607,0.894122,0.53863,0.761736,0.390572,0.435799,0.319076,0.498998,0.385015,0.585635,0.913786,0.541391
1859,7,26,17,2.4e+22,1.9307,0.152938,4.1672,1.158,105.785,3173.56,317.356,108,0.560934,0.443997,0.437457,0.350374,0.28751,0.331528,0.225483,0.228626,0.167434,216,301.488,0.567223,0.922826,0.416058,0.728235,0.273446,0.359573,0.244557,0.237614,0.174016,0.568074,0.935454,0.399023
1860,7,26,18,2.4e+22,1.9307,0.195537,3.4478,1.108,121.142,3634.25,363.425,132,0.565018,0.4562,0.432956,0.314851,0.239356,0.263397,0.158065,0.16594,0.111427,264,345.253,0.533176,0.69107,0.33941,0.476949,0.18764,0.385734,0.23148,0.00760709,0.00510807,0.533497,0.697147,0.339553
1861,7,26,19,2.4e+22,1.9307,0.25,2.8855,1.071,142.882,4286.45,428.645,156,0.567122,0.472715,0.451233,0.250092,0.171464,0.244329,0.114298,0.11605,0.0681121,312,407.213,0.498078,-0.0931246,-0.281238,-0.0492679,-0.106867,-0.0592446,-0.0277147,-0.621696,-0.364886,0.498182,-0.0936706,-0.281265
1862,7,27,10,2.4e+22,2.86512,0.0273861,58.9453,1.951,184.729,5541.88,525.3,30,0.431905,0.241759,0.371318,0.233353,0.336027,0.40615,0.319806,0.385443,0.252311,60,90,0.747366,0.951754,0.955027,0.91866,0.864259,1.01062,0.795768,0.870458,0.569801,0.818669,1.16241,0.980501
1863,7,27,11,2.4e+22,2.86512,0.0350141,37.8602,1.802,170.326,5109.77,510.977,36,0.460846,0.276736,0.389994,0.2653,0.348025,0.405532,0.307658,0.365723,0.222468,72,108,0.742692,0.981903,0.869202,0.941327,0.775663,0.859497,0.652059,0.686784,0.417768,0.789201,1.13533,0.939508
1864,7,27,12,2.4e+22,2.86512,0.0447667,27.4842,1.687,158.284,4748.53,474.853,42,0.482687,0.304709,0.405269,0.289987,0.35467,0.405225,0.294172,0.349779,0.198462,84,126,0.705114,0.932131,1.02677,0.887096,0.898575,0.839841,0.60968,0.696428,0.395148,0.735716,1.04142,1.02636
1865,7,27,13,2.4e+22,2.86512,0.0572357,19.6648,1.57,145.937,4378.11,437.811,48,0.504417,0.335534,0.418652,0.31595,0.359641,0.411678,0.287899,0.356315,0.200935,96,144,0.692123,0.946861,0.940318,0.891594,0.807777,0.686106,0.479816,0.467218,0.263476,0.711407,1.02642,0.965737
1866,7,27,14,2.4e+22,2.86512,0.0731778,13.5324,1.444,134.622,4038.66,403.866,60,0.526152,0.369068,0.430801,0.341416,0.35479,0.405622,0.263875,0.33464,0.210997,120,180,0.658703,0.951193,0.940611,0.879927,0.774648,0.589232,0.383321,0.507235,0.319821,0.668867,1.00349,0.947536
1867,7,27,15,2.4e+22,2.86512,0.0935603,9.9578,1.346,129.157,3874.7,387.47,72,0.541092,0.394928,0.434463,0.356924,0.342373,0.388863,0.255547,0.296259,0.19734,144,216,0.6427,0.977175,0.818133,0.883143,0.644719,0.531604,0.349352,0.503343,0.335281,0.648143,1.01285,0.822661
1868,7,27,16,2.4e+22,2.86512,0.11962,7.5053,1.26,128.995,3869.84,386.984,90,0.553296,0.421106,0.441598,0.36714,0.323074,0.378496,0.250296,0.266188,0.181558,180,270,0.641714,1.10515,0.649139,0.963522,0.47491,0.446316,0.295144,0.230149,0.156976,0.644434,1.13098,0.651612
