# Lookup table for correcting hires column density.  One row per pixel.
# A pixel of a real map is corrected by finding the rows whose observables
# (columns 2 to 6) most resemble its own and reading off C_N.
#
# 34961 rows from 21 models
#
#  1 C_N       -      true column / hires column: the answer
#  2 N_HIRES   cm^-2  final hires column of the pixel
#  3 RES_N     -      column at 18.2" / column at 36.3"
#  4 RES_T     K      temperature at 18.2" - at 36.3"
#  5 SHP_N     -      column from 350-500 / from all bands
#  6 SHP_T     K      the corresponding difference
#  7 CONTRAST  -      hires column / cloud level of the stamp
#  8 IN_CORE   -      1 if inside a true footprint mask
#  9 NODE      -      model the pixel came from
#
#        C_N        N_HIRES       RES_N       RES_T       SHP_N       SHP_T    CONTRAST  IN_CORE  NODE
   1.0826380   6.917717e+20   0.9927115    0.028946   1.0029752   -0.025789     0.92236        1  i02j25k09
   1.0831097   6.912576e+20   0.9957865    0.022121   1.0028299   -0.024544     0.92168        1  i02j25k09
   1.0831116   6.910143e+20   0.9961410    0.021210   1.0027349   -0.023705     0.92135        1  i02j25k09
   1.0831540   6.911399e+20   0.9960295    0.021513   1.0027893   -0.024187     0.92152        1  i02j25k09
   1.0829120   6.915160e+20   0.9946354    0.024710   1.0029123   -0.025261     0.92202        1  i02j25k09
   1.0818072   6.924150e+20   0.9859425    0.044071   1.0032784   -0.028389     0.92322        1  i02j25k09
   1.0778388   6.951406e+20   0.9526691    0.120457   1.0041987   -0.035851     0.92685        1  i02j25k09
   1.0546514   7.132757e+20   0.8855271    0.294041   1.0089401   -0.075317     0.95103        1  i02j25k09
   1.0199738   7.986040e+20   0.8467989    0.438496   1.0190337   -0.155388     1.06481        1  i02j25k09
   1.0674156   9.797496e+20   0.8753682    0.455254   1.0292222   -0.228033     1.30633        1  i02j25k09
   1.1107288   1.184988e+21   0.9088648    0.458548   1.0376342   -0.282181     1.57998        1  i02j25k09
   1.1209508   1.318753e+21   0.9229256    0.466398   1.0452478   -0.331511     1.75834        1  i02j25k09
   1.1209508   1.318753e+21   0.9229256    0.466398   1.0452478   -0.331511     1.75834        1  i02j25k09
   1.1107288   1.184988e+21   0.9088648    0.458548   1.0376342   -0.282181     1.57998        1  i02j25k09
   1.0674156   9.797496e+20   0.8753682    0.455254   1.0292222   -0.228033     1.30633        1  i02j25k09
   1.0199738   7.986040e+20   0.8467989    0.438496   1.0190337   -0.155388     1.06481        1  i02j25k09
   1.0546514   7.132757e+20   0.8855271    0.294041   1.0089401   -0.075317     0.95103        1  i02j25k09
   1.0778388   6.951406e+20   0.9526691    0.120457   1.0041987   -0.035851     0.92685        1  i02j25k09
   1.0818072   6.924150e+20   0.9859425    0.044071   1.0032784   -0.028389     0.92322        1  i02j25k09
   1.0829120   6.915160e+20   0.9946354    0.024710   1.0029123   -0.025261     0.92202        1  i02j25k09
   1.0831540   6.911399e+20   0.9960295    0.021513   1.0027893   -0.024187     0.92152        1  i02j25k09
   1.0831370   6.909351e+20   0.9961615    0.021107   1.0027270   -0.023638     0.92125        0  i02j25k09
   1.0831633   6.911604e+20   0.9959809    0.021635   1.0028024   -0.024302     0.92155        1  i02j25k09
   1.0828771   6.915559e+20   0.9943429    0.025246   1.0028480   -0.024668     0.92207        1  i02j25k09
   1.0817643   6.924536e+20   0.9848506    0.046076   1.0030040   -0.025864     0.92327        1  i02j25k09
   1.0772627   6.955221e+20   0.9507171    0.125612   1.0046931   -0.040251     0.92736        1  i02j25k09
   1.0552603   7.127217e+20   0.8864288    0.292019   1.0096609   -0.081699     0.95030        1  i02j25k09
   1.0218032   7.852023e+20   0.8463903    0.434038   1.0154389   -0.125904     1.04694        1  i02j25k09
   1.0557167   9.304884e+20   0.8642366    0.464409   1.0224805   -0.176376     1.24065        1  i02j25k09
   1.0942661   1.092865e+21   0.8945996    0.458570   1.0316725   -0.241358     1.45715        1  i02j25k09
   1.1096800   1.178992e+21   0.9082240    0.458311   1.0362781   -0.272295     1.57199        1  i02j25k09
   1.1047857   1.148742e+21   0.9035094    0.458885   1.0343091   -0.258827     1.53166        1  i02j25k09
   1.0776509   1.018152e+21   0.8819306    0.457245   1.0293536   -0.227037     1.35754        1  i02j25k09
   1.0301268   8.523803e+20   0.8509764    0.456848   1.0204452   -0.163872     1.13651        1  i02j25k09
   1.0353097   7.381360e+20   0.8586058    0.376823   1.0105739   -0.087339     0.98418        1  i02j25k09
   1.0708706   6.999759e+20   0.9207099    0.198816   1.0053644   -0.045284     0.93330        1  i02j25k09
   1.0801505   6.935725e+20   0.9719810    0.075951   1.0039566   -0.034193     0.92476        1  i02j25k09
   1.0824193   6.919460e+20   0.9913033    0.032110   1.0030635   -0.026560     0.92259        1  i02j25k09
   1.0830782   6.913240e+20   0.9955498    0.022598   1.0028154   -0.024405     0.92177        1  i02j25k09
   1.0831628   6.910415e+20   0.9961265    0.021231   1.0027656   -0.023977     0.92139        1  i02j25k09
   1.0831628   6.909492e+20   0.9961596    0.021109   1.0027514   -0.023857     0.92127        1  i02j25k09
   1.0831543   6.911879e+20   0.9959315    0.021742   1.0028022   -0.024298     0.92158        1  i02j25k09
   1.0828098   6.916152e+20   0.9940107    0.026039   1.0029036   -0.025167     0.92215        1  i02j25k09
   1.0814108   6.926905e+20   0.9836584    0.049627   1.0036755   -0.031944     0.92359        1  i02j25k09
   1.0763924   6.960912e+20   0.9496076    0.130169   1.0062858   -0.054544     0.92812        1  i02j25k09
   1.0566290   7.114180e+20   0.8892971    0.284405   1.0101257   -0.085953     0.94856        1  i02j25k09
   1.0224941   7.724432e+20   0.8487386    0.419857   1.0170783   -0.140669     1.02992        1  i02j25k09
   1.0366989   8.900159e+20   0.8584204    0.452084   1.0271126   -0.216331     1.18669        1  i02j25k09
   1.0690230   1.008066e+21   0.8815866    0.447927   1.0343796   -0.267347     1.34409        1  i02j25k09
   1.0823311   1.055783e+21   0.8908503    0.447109   1.0362761   -0.279369     1.40771        1  i02j25k09
   1.0690230   1.008066e+21   0.8815866    0.447927   1.0343796   -0.267347     1.34409        1  i02j25k09
   1.0366989   8.900159e+20   0.8584204    0.452084   1.0271126   -0.216331     1.18669        1  i02j25k09
   1.0224941   7.724432e+20   0.8487386    0.419857   1.0170783   -0.140669     1.02992        1  i02j25k09
   1.0566290   7.114180e+20   0.8892971    0.284405   1.0101257   -0.085953     0.94856        1  i02j25k09
   1.0763924   6.960912e+20   0.9496076    0.130169   1.0062858   -0.054544     0.92812        1  i02j25k09
   1.0814108   6.926905e+20   0.9836584    0.049627   1.0036755   -0.031944     0.92359        1  i02j25k09
   1.0828098   6.916152e+20   0.9940107    0.026039   1.0029036   -0.025167     0.92215        1  i02j25k09
   1.0831543   6.911879e+20   0.9959315    0.021742   1.0028022   -0.024298     0.92158        1  i02j25k09
   1.0831628   6.909492e+20   0.9961596    0.021109   1.0027514   -0.023857     0.92127        1  i02j25k09
   1.0831845   6.909591e+20   0.9961586    0.021107   1.0027615   -0.023945     0.92128        1  i02j25k09
   1.0831303   6.912223e+20   0.9958754    0.021872   1.0028079   -0.024345     0.92163        1  i02j25k09
   1.0827421   6.916712e+20   0.9937064    0.026798   1.0029743   -0.025805     0.92223        1  i02j25k09
   1.0813461   6.927367e+20   0.9830962    0.050745   1.0035897   -0.031149     0.92365        1  i02j25k09
   1.0772627   6.955221e+20   0.9507171    0.125612   1.0046931   -0.040251     0.92736        1  i02j25k09
   1.0599325   7.086021e+20   0.8942305    0.269922   1.0084348   -0.071367     0.94480        1  i02j25k09
   1.0269611   7.562170e+20   0.8520837    0.403290   1.0157163   -0.130236     1.00829        1  i02j25k09
   1.0248386   8.417994e+20   0.8500369    0.451406   1.0223582   -0.180355     1.12240        1  i02j25k09
   1.0454554   9.189134e+20   0.8628689    0.457710   1.0258233   -0.204264     1.22522        1  i02j25k09
   1.0508165   9.384603e+20   0.8670650    0.456223   1.0272697   -0.214886     1.25128        1  i02j25k09
   1.0354346   8.843237e+20   0.8562659    0.457449   1.0239521   -0.190948     1.17910        1  i02j25k09
   1.0215821   7.948965e+20   0.8463941    0.438692   1.0172042   -0.140205     1.05986        1  i02j25k09
   1.0425465   7.268773e+20   0.8682699    0.345955   1.0119803   -0.100510     0.96917        1  i02j25k09
   1.0708894   6.999227e+20   0.9236454    0.193815   1.0076141   -0.065470     0.93323        1  i02j25k09
   1.0798495   6.937733e+20   0.9704552    0.079618   1.0041362   -0.035780     0.92503        1  i02j25k09
   1.0822943   6.920459e+20   0.9902718    0.034231   1.0029854   -0.025824     0.92273        1  i02j25k09
   1.0830159   6.913987e+20   0.9952715    0.023228   1.0028373   -0.024597     0.92186        1  i02j25k09
   1.0831934   6.910726e+20   0.9960866    0.021355   1.0027930   -0.024221     0.92143        1  i02j25k09
   1.0831549   6.908551e+20   0.9961757    0.021040   1.0027217   -0.023594     0.92114        0  i02j25k09
   1.0832018   6.909709e+20   0.9961527    0.021128   1.0027722   -0.024042     0.92129        1  i02j25k09
   1.0831100   6.912512e+20   0.9958173    0.022017   1.0028184   -0.024439     0.92167        1  i02j25k09
   1.0827204   6.916925e+20   0.9935225    0.027077   1.0028939   -0.025066     0.92226        1  i02j25k09
   1.0814984   6.926393e+20   0.9831160    0.049883   1.0030025   -0.025808     0.92352        1  i02j25k09
   1.0778390   6.951405e+20   0.9526692    0.120457   1.0041988   -0.035851     0.92685        1  i02j25k09
   1.0633802   7.057148e+20   0.9009548    0.251648   1.0077016   -0.065239     0.94095        1  i02j25k09
   1.0346850   7.395542e+20   0.8579987    0.379498   1.0116280   -0.096346     0.98607        1  i02j25k09
   1.0216714   7.960554e+20   0.8453339    0.443392   1.0146699   -0.118740     1.06141        1  i02j25k09
   1.0267416   8.432099e+20   0.8491565    0.458372   1.0179357   -0.143644     1.12428        1  i02j25k09
   1.0267416   8.432099e+20   0.8491565    0.458372   1.0179357   -0.143644     1.12428        1  i02j25k09
   1.0216714   7.960554e+20   0.8453339    0.443392   1.0146699   -0.118740     1.06141        1  i02j25k09
   1.0346850   7.395542e+20   0.8579987    0.379498   1.0116280   -0.096346     0.98607        1  i02j25k09
   1.0633802   7.057148e+20   0.9009548    0.251648   1.0077016   -0.065239     0.94095        1  i02j25k09
   1.0778390   6.951405e+20   0.9526692    0.120457   1.0041988   -0.035851     0.92685        1  i02j25k09
   1.0814984   6.926393e+20   0.9831160    0.049883   1.0030025   -0.025808     0.92352        1  i02j25k09
   1.0827204   6.916925e+20   0.9935225    0.027077   1.0028939   -0.025066     0.92226        1  i02j25k09
   1.0831100   6.912512e+20   0.9958173    0.022017   1.0028184   -0.024439     0.92167        1  i02j25k09
   1.0832018   6.909709e+20   0.9961527    0.021128   1.0027722   -0.024042     0.92129        1  i02j25k09
   1.0831618   6.907751e+20   0.9961877    0.020996   1.0027161   -0.023546     0.92103        0  i02j25k09
   1.0832090   6.909871e+20   0.9961431    0.021166   1.0027833   -0.024141     0.92132        1  i02j25k09
   1.0830920   6.912745e+20   0.9957696    0.022121   1.0028188   -0.024441     0.92170        1  i02j25k09
   1.0826796   6.917240e+20   0.9933732    0.027433   1.0029184   -0.025288     0.92230        1  i02j25k09
   1.0813462   6.927367e+20   0.9830962    0.050745   1.0035897   -0.031149     0.92365        1  i02j25k09
   1.0776056   6.952823e+20   0.9550552    0.116817   1.0057122   -0.049562     0.92704        1  i02j25k09
   1.0663262   7.033507e+20   0.9093052    0.230684   1.0086239   -0.073799     0.93780        1  i02j25k09
   1.0423566   7.270807e+20   0.8682846    0.345739   1.0122329   -0.102694     0.96944        1  i02j25k09
   1.0231349   7.643231e+20   0.8504549    0.410669   1.0169740   -0.140417     1.01910        1  i02j25k09
   1.0187685   7.894073e+20   0.8479976    0.430017   1.0193318   -0.158621     1.05254        1  i02j25k09
   1.0197961   7.803460e+20   0.8483114    0.424454   1.0182968   -0.150515     1.04046        1  i02j25k09
   1.0300705   7.459017e+20   0.8565817    0.385452   1.0158466   -0.132240     0.99454        1  i02j25k09
   1.0551265   7.129370e+20   0.8863675    0.293144   1.0111628   -0.094839     0.95058        1  i02j25k09
   1.0738509   6.978506e+20   0.9336403    0.168070   1.0063107   -0.054214     0.93047        1  i02j25k09
   1.0801506   6.935724e+20   0.9719814    0.075949   1.0039566   -0.034193     0.92476        1  i02j25k09
   1.0821314   6.921582e+20   0.9897642    0.035713   1.0032543   -0.028261     0.92288        1  i02j25k09
   1.0829511   6.914621e+20   0.9950341    0.023827   1.0028953   -0.025116     0.92195        1  i02j25k09
   1.0831612   6.911268e+20   0.9960465    0.021458   1.0027970   -0.024256     0.92150        1  i02j25k09
   1.0831924   6.908784e+20   0.9961787    0.021017   1.0027561   -0.023899     0.92117        0  i02j25k09
   1.0831759   6.907886e+20   0.9961904    0.020981   1.0027386   -0.023746     0.92105        0  i02j25k09
   1.0832025   6.910050e+20   0.9961383    0.021179   1.0027827   -0.024134     0.92134        1  i02j25k09
   1.0830780   6.912918e+20   0.9957320    0.022202   1.0028175   -0.024427     0.92172        1  i02j25k09
   1.0826494   6.917459e+20   0.9932919    0.027729   1.0030007   -0.026035     0.92233        1  i02j25k09
   1.0814108   6.926905e+20   0.9836584    0.049627   1.0036755   -0.031944     0.92359        1  i02j25k09
   1.0785517   6.946559e+20   0.9591283    0.106199   1.0047560   -0.041065     0.92621        1  i02j25k09
   1.0702743   7.004226e+20   0.9194730    0.203547   1.0070884   -0.060614     0.93390        1  i02j25k09
   1.0521965   7.158124e+20   0.8816026    0.306242   1.0111470   -0.094372     0.95442        1  i02j25k09
   1.0344018   7.376011e+20   0.8612693    0.369230   1.0143199   -0.119884     0.98347        1  i02j25k09
   1.0290543   7.477265e+20   0.8561496    0.388031   1.0150842   -0.125616     0.99697        1  i02j25k09
   1.0344018   7.376011e+20   0.8612693    0.369230   1.0143199   -0.119884     0.98347        1  i02j25k09
   1.0521965   7.158124e+20   0.8816026    0.306242   1.0111470   -0.094372     0.95442        1  i02j25k09
   1.0702743   7.004226e+20   0.9194730    0.203547   1.0070884   -0.060614     0.93390        1  i02j25k09
   1.0785517   6.946559e+20   0.9591283    0.106199   1.0047560   -0.041065     0.92621        1  i02j25k09
   1.0814108   6.926905e+20   0.9836584    0.049627   1.0036755   -0.031944     0.92359        1  i02j25k09
   1.0826494   6.917459e+20   0.9932919    0.027729   1.0030007   -0.026035     0.92233        1  i02j25k09
   1.0830780   6.912918e+20   0.9957320    0.022202   1.0028175   -0.024427     0.92172        1  i02j25k09
   1.0832025   6.910050e+20   0.9961383    0.021179   1.0027827   -0.024134     0.92134        1  i02j25k09
   1.0831759   6.907886e+20   0.9961904    0.020981   1.0027386   -0.023746     0.92105        0  i02j25k09
   1.0831915   6.907952e+20   0.9961935    0.020962   1.0027478   -0.023829     0.92106        0  i02j25k09
   1.0831825   6.910294e+20   0.9961324    0.021198   1.0027833   -0.024136     0.92137        1  i02j25k09
   1.0830701   6.913023e+20   0.9957051    0.022268   1.0028223   -0.024469     0.92174        1  i02j25k09
   1.0826796   6.917240e+20   0.9933736    0.027431   1.0029181   -0.025284     0.92230        1  i02j25k09
   1.0817643   6.924536e+20   0.9848504    0.046076   1.0030043   -0.025867     0.92327        1  i02j25k09
   1.0795549   6.939906e+20   0.9638962    0.093845   1.0036390   -0.031101     0.92532        1  i02j25k09
   1.0736789   6.979877e+20   0.9306286    0.174549   1.0054923   -0.046782     0.93065        1  i02j25k09
   1.0622174   7.066692e+20   0.8979460    0.259380   1.0074287   -0.062679     0.94223        1  i02j25k09
   1.0511133   7.169934e+20   0.8787648    0.313297   1.0083561   -0.069763     0.95599        1  i02j25k09
   1.0481982   7.200069e+20   0.8750976    0.324514   1.0088865   -0.074154     0.96001        1  i02j25k09
   1.0560872   7.120733e+20   0.8863394    0.291233   1.0077761   -0.065132     0.94943        1  i02j25k09
   1.0690079   7.013879e+20   0.9133767    0.217649   1.0056597   -0.047644     0.93518        1  i02j25k09
   1.0773339   6.954867e+20   0.9482189    0.131269   1.0044955   -0.038393     0.92732        1  i02j25k09
   1.0807273   6.931813e+20   0.9760418    0.066454   1.0036513   -0.031530     0.92424        1  i02j25k09
   1.0822943   6.920459e+20   0.9902718    0.034231   1.0029854   -0.025824     0.92273        1  i02j25k09
   1.0829444   6.914711e+20   0.9949883    0.023800   1.0028126   -0.024363     0.92196        1  i02j25k09
   1.0831326   6.911648e+20   0.9960163    0.021524   1.0027939   -0.024225     0.92155        1  i02j25k09
   1.0832145   6.908997e+20   0.9961740    0.021038   1.0027731   -0.024052     0.92120        1  i02j25k09
   1.0831625   6.906907e+20   0.9961989    0.020969   1.0027078   -0.023472     0.92092        0  i02j25k09
   1.0832083   6.908017e+20   0.9961922    0.020966   1.0027601   -0.023939     0.92107        0  i02j25k09
   1.0831712   6.910470e+20   0.9961239    0.021235   1.0027912   -0.024206     0.92140        1  i02j25k09
   1.0830656   6.913070e+20   0.9956945    0.022295   1.0028265   -0.024509     0.92174        1  i02j25k09
   1.0827203   6.916926e+20   0.9935223    0.027077   1.0028941   -0.025068     0.92226        1  i02j25k09
   1.0818072   6.924150e+20   0.9859430    0.044069   1.0032782   -0.028385     0.92322        1  i02j25k09
   1.0797624   6.938384e+20   0.9683621    0.084768   1.0044431   -0.038500     0.92512        1  i02j25k09
   1.0756430   6.966186e+20   0.9417394    0.148302   1.0059471   -0.051239     0.92882        1  i02j25k09
   1.0686424   7.015696e+20   0.9157727    0.212944   1.0071994   -0.061453     0.93543        1  i02j25k09
   1.0621518   7.065952e+20   0.9007844    0.252710   1.0085526   -0.072750     0.94213        1  i02j25k09
   1.0621518   7.065952e+20   0.9007844    0.252710   1.0085526   -0.072750     0.94213        1  i02j25k09
   1.0686424   7.015696e+20   0.9157727    0.212944   1.0071994   -0.061453     0.93543        1  i02j25k09
   1.0756430   6.966186e+20   0.9417394    0.148302   1.0059471   -0.051239     0.92882        1  i02j25k09
   1.0797624   6.938384e+20   0.9683621    0.084768   1.0044431   -0.038500     0.92512        1  i02j25k09
   1.0818072   6.924150e+20   0.9859430    0.044069   1.0032782   -0.028385     0.92322        1  i02j25k09
   1.0827203   6.916926e+20   0.9935223    0.027077   1.0028941   -0.025068     0.92226        1  i02j25k09
   1.0830656   6.913070e+20   0.9956945    0.022295   1.0028265   -0.024509     0.92174        1  i02j25k09
   1.0831712   6.910470e+20   0.9961239    0.021235   1.0027912   -0.024206     0.92140        1  i02j25k09
   1.0832083   6.908017e+20   0.9961922    0.020966   1.0027601   -0.023939     0.92107        0  i02j25k09
   1.0831705   6.905970e+20   0.9962073    0.020947   1.0027037   -0.023439     0.92080        0  i02j25k09
   1.0832134   6.908119e+20   0.9961901    0.020977   1.0027683   -0.024014     0.92108        0  i02j25k09
   1.0831650   6.910557e+20   0.9961210    0.021240   1.0027893   -0.024189     0.92141        1  i02j25k09
   1.0830701   6.913023e+20   0.9957055    0.022264   1.0028219   -0.024467     0.92174        1  i02j25k09
   1.0827416   6.916716e+20   0.9937067    0.026796   1.0029746   -0.025808     0.92223        1  i02j25k09
   1.0818894   6.923479e+20   0.9872279    0.041557   1.0034854   -0.030302     0.92313        1  i02j25k09
   1.0802807   6.934828e+20   0.9732270    0.073597   1.0042828   -0.037182     0.92464        1  i02j25k09
   1.0775582   6.953243e+20   0.9528283    0.121494   1.0053793   -0.046495     0.92710        1  i02j25k09
   1.0732226   6.982728e+20   0.9333782    0.169289   1.0069781   -0.060173     0.93103        1  i02j25k09
   1.0702942   7.003384e+20   0.9235039    0.194220   1.0078321   -0.067400     0.93378        1  i02j25k09
   1.0713308   6.995992e+20   0.9269129    0.185463   1.0074523   -0.064156     0.93280        1  i02j25k09
   1.0753432   6.968156e+20   0.9422454    0.147728   1.0065790   -0.056923     0.92909        1  i02j25k09
   1.0790286   6.943318e+20   0.9633939    0.096798   1.0050376   -0.043734     0.92578        1  i02j25k09
   1.0812989   6.927806e+20   0.9813305    0.054718   1.0036489   -0.031643     0.92371        1  i02j25k09
   1.0824190   6.919462e+20   0.9913034    0.032110   1.0030635   -0.026560     0.92259        1  i02j25k09
   1.0829511   6.914621e+20   0.9950338    0.023829   1.0028953   -0.025116     0.92195        1  i02j25k09
   1.0831284   6.911765e+20   0.9959953    0.021599   1.0028107   -0.024376     0.92157        1  i02j25k09
   1.0832004   6.909294e+20   0.9961693    0.021061   1.0027782   -0.024094     0.92124        1  i02j25k09
   1.0831868   6.907097e+20   0.9962038    0.020945   1.0027441   -0.023798     0.92095        0  i02j25k09
   1.0831744   6.906092e+20   0.9962109    0.020935   1.0027237   -0.023621     0.92081        0  i02j25k09
   1.0832096   6.908202e+20   0.9961914    0.020967   1.0027660   -0.023989     0.92109        0  i02j25k09
   1.0831611   6.910585e+20   0.9961220    0.021233   1.0027851   -0.024151     0.92141        1  i02j25k09
   1.0830780   6.912918e+20   0.9957320    0.022202   1.0028175   -0.024427     0.92172        1  i02j25k09
   1.0828099   6.916151e+20   0.9940107    0.026039   1.0029036   -0.025167     0.92215        1  i02j25k09
   1.0822020   6.921272e+20   0.9888537    0.037319   1.0029903   -0.025833     0.92284        1  i02j25k09
   1.0810945   6.929331e+20   0.9781949    0.061115   1.0032546   -0.027981     0.92391        1  i02j25k09
   1.0793535   6.941227e+20   0.9632605    0.095701   1.0039719   -0.034098     0.92550        1  i02j25k09
   1.0771218   6.956166e+20   0.9499827    0.127169   1.0046018   -0.039408     0.92749        1  i02j25k09
   1.0761708   6.962581e+20   0.9447583    0.139595   1.0047164   -0.040281     0.92834        1  i02j25k09
   1.0771218   6.956166e+20   0.9499827    0.127169   1.0046018   -0.039408     0.92749        1  i02j25k09
   1.0793535   6.941227e+20   0.9632605    0.095701   1.0039719   -0.034098     0.92550        1  i02j25k09
   1.0810945   6.929331e+20   0.9781949    0.061115   1.0032546   -0.027981     0.92391        1  i02j25k09
   1.0822020   6.921272e+20   0.9888537    0.037319   1.0029903   -0.025833     0.92284        1  i02j25k09
   1.0828099   6.916151e+20   0.9940107    0.026039   1.0029036   -0.025167     0.92215        1  i02j25k09
   1.0830780   6.912918e+20   0.9957320    0.022202   1.0028175   -0.024427     0.92172        1  i02j25k09
   1.0831611   6.910585e+20   0.9961220    0.021233   1.0027851   -0.024151     0.92141        1  i02j25k09
   1.0832094   6.908204e+20   0.9961913    0.020967   1.0027659   -0.023989     0.92109        0  i02j25k09
   1.0831744   6.906092e+20   0.9962108    0.020937   1.0027236   -0.023619     0.92081        0  i02j25k09
   1.0831806   6.906159e+20   0.9962140    0.020926   1.0027355   -0.023724     0.92082        0  i02j25k09
   1.0832020   6.908309e+20   0.9961902    0.020973   1.0027687   -0.024014     0.92111        0  i02j25k09
   1.0831650   6.910557e+20   0.9961210    0.021240   1.0027893   -0.024189     0.92141        1  i02j25k09
   1.0830919   6.912746e+20   0.9957695    0.022121   1.0028192   -0.024445     0.92170        1  i02j25k09
   1.0828772   6.915559e+20   0.9943428    0.025246   1.0028483   -0.024672     0.92207        1  i02j25k09
   1.0823464   6.920126e+20   0.9902649    0.034239   1.0029775   -0.025751     0.92268        1  i02j25k09
   1.0814457   6.926792e+20   0.9823058    0.052193   1.0033785   -0.029211     0.92357        1  i02j25k09
   1.0802382   6.935161e+20   0.9719498    0.075840   1.0038380   -0.033119     0.92469        1  i02j25k09
   1.0791043   6.942808e+20   0.9636506    0.094891   1.0040604   -0.034912     0.92571        1  i02j25k09
   1.0787773   6.944990e+20   0.9616903    0.099548   1.0042001   -0.036121     0.92600        1  i02j25k09
   1.0796336   6.939256e+20   0.9672476    0.086536   1.0039163   -0.033703     0.92523        1  i02j25k09
   1.0809771   6.930137e+20   0.9772765    0.063356   1.0034077   -0.029352     0.92402        1  i02j25k09
   1.0819310   6.923269e+20   0.9867599    0.042118   1.0031573   -0.027306     0.92310        1  i02j25k09
   1.0826380   6.917717e+20   0.9927115    0.028946   1.0029752   -0.025789     0.92236        1  i02j25k09
   1.0830160   6.913987e+20   0.9952715    0.023228   1.0028373   -0.024597     0.92186        1  i02j25k09
   1.0831325   6.911649e+20   0.9960167    0.021523   1.0027939   -0.024225     0.92155        1  i02j25k09
   1.0831884   6.909430e+20   0.9961685    0.021061   1.0027774   -0.024086     0.92126        1  i02j25k09
   1.0832081   6.907176e+20   0.9962033    0.020947   1.0027593   -0.023935     0.92096        0  i02j25k09
   1.0831882   6.904881e+20   0.9962143    0.020899   1.0026943   -0.023357     0.92065        0  i02j25k09
   1.0832029   6.906124e+20   0.9962139    0.020931   1.0027485   -0.023842     0.92082        0  i02j25k09
   1.0831995   6.908363e+20   0.9961887    0.020981   1.0027735   -0.024057     0.92112        0  i02j25k09
   1.0831712   6.910470e+20   0.9961239    0.021235   1.0027912   -0.024206     0.92140        1  i02j25k09
   1.0831100   6.912512e+20   0.9958174    0.022015   1.0028181   -0.024437     0.92167        1  i02j25k09
   1.0829120   6.915160e+20   0.9946351    0.024712   1.0029123   -0.025261     0.92202        1  i02j25k09
   1.0824243   6.919386e+20   0.9914854    0.031889   1.0031801   -0.027628     0.92258        1  i02j25k09
   1.0817168   6.924738e+20   0.9858086    0.044771   1.0035719   -0.031055     0.92330        1  i02j25k09
   1.0808466   6.930865e+20   0.9789836    0.060268   1.0039391   -0.034218     0.92412        1  i02j25k09
   1.0801259   6.935771e+20   0.9741498    0.071501   1.0043155   -0.037506     0.92477        1  i02j25k09
   1.0801259   6.935771e+20   0.9741498    0.071501   1.0043155   -0.037506     0.92477        1  i02j25k09
   1.0808466   6.930865e+20   0.9789836    0.060268   1.0039391   -0.034218     0.92412        1  i02j25k09
   1.0817168   6.924738e+20   0.9858086    0.044771   1.0035719   -0.031055     0.92330        1  i02j25k09
   1.0824243   6.919386e+20   0.9914854    0.031889   1.0031801   -0.027628     0.92258        1  i02j25k09
   1.0829120   6.915160e+20   0.9946351    0.024712   1.0029123   -0.025261     0.92202        1  i02j25k09
   1.0831100   6.912512e+20   0.9958174    0.022015   1.0028181   -0.024437     0.92167        1  i02j25k09
   1.0831712   6.910470e+20   0.9961239    0.021235   1.0027912   -0.024206     0.92140        1  i02j25k09
   1.0831993   6.908364e+20   0.9961887    0.020981   1.0027735   -0.024057     0.92112        0  i02j25k09
   1.0832021   6.906129e+20   0.9962135    0.020935   1.0027481   -0.023838     0.92082        0  i02j25k09
   1.0832279   6.903592e+20   0.9962205    0.020813   1.0026877   -0.023302     0.92048        0  i02j25k09
   1.0832116   6.906118e+20   0.9962139    0.020931   1.0027525   -0.023876     0.92082        0  i02j25k09
   1.0832020   6.908309e+20   0.9961902    0.020973   1.0027687   -0.024014     0.92111        0  i02j25k09
   1.0831825   6.910294e+20   0.9961324    0.021198   1.0027833   -0.024136     0.92137        1  i02j25k09
   1.0831305   6.912221e+20   0.9958754    0.021872   1.0028079   -0.024345     0.92163        1  i02j25k09
   1.0829781   6.914509e+20   0.9949616    0.023943   1.0028652   -0.024841     0.92193        1  i02j25k09
   1.0826465   6.917659e+20   0.9927220    0.028873   1.0029376   -0.025446     0.92235        1  i02j25k09
   1.0821998   6.921271e+20   0.9889410    0.037188   1.0030328   -0.026224     0.92284        1  i02j25k09
   1.0816044   6.925567e+20   0.9847167    0.046661   1.0032326   -0.027943     0.92341        1  i02j25k09
   1.0812557   6.928009e+20   0.9822808    0.052149   1.0033463   -0.028917     0.92373        1  i02j25k09
   1.0813979   6.927027e+20   0.9831480    0.050171   1.0032895   -0.028421     0.92360        1  i02j25k09
   1.0818685   6.923670e+20   0.9867243    0.042246   1.0032041   -0.027733     0.92316        1  i02j25k09
   1.0824141   6.919559e+20   0.9909737    0.032772   1.0030236   -0.026188     0.92261        1  i02j25k09
   1.0828400   6.915936e+20   0.9940574    0.025894   1.0028684   -0.024847     0.92212        1  i02j25k09
   1.0830781   6.913241e+20   0.9955495    0.022598   1.0028154   -0.024405     0.92177        1  i02j25k09
   1.0831611   6.911269e+20   0.9960468    0.021456   1.0027970   -0.024256     0.92150        1  i02j25k09
