ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p6,R_exc_f1p6,R_int_f1p6,R_exc_bsl_f1p6,R_int_bsl_f1p6,R_ap2_f1p6,R_ap2_bsl_f1p6,R_ap3_f1p6,R_ap3_bsl_f1p6,R_peak_f1p35,R_exc_f1p35,R_int_f1p35,R_exc_bsl_f1p35,R_int_bsl_f1p35,R_ap2_f1p35,R_ap2_bsl_f1p35,R_ap3_f1p35,R_ap3_bsl_f1p35,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak_f1p1,R_exc_f1p1,R_int_f1p1,R_exc_bsl_f1p1,R_int_bsl_f1p1,R_ap2_f1p1,R_ap2_bsl_f1p1,R_ap3_f1p1,R_ap3_bsl_f1p1
2330,9,21,11,9.6e+22,0.26827,0.0350141,3.3536,1.094,21.4907,644.719,64.472,30,0.413723,0.177616,0.242129,0.116792,0.145029,0.146379,0.100892,0.141305,0.0983234,60,61.2484,0.331952,-0.014039,-0.0220041,-0.00923141,-0.0131799,-0.623404,-0.429685,-0.616522,-0.428992,0.32093,0.0054005,0.0329686,0.00355112,0.0197474,0.325588,0.224414,0.304306,0.211744,0.320498,0.00968374,0.0549113,0.00636758,0.0328905,-0.297565,-0.205098,-0.299685,-0.208528,0.312328,-0.0198596,-0.0638888,-0.0130587,-0.0382678,0.336296,0.231794,0.379914,0.264354
2331,9,21,12,9.6e+22,0.26827,0.0447667,2.8174,1.067,25.4195,762.586,76.2585,36,0.417262,0.219118,0.306179,0.113848,0.135884,0.140747,0.0854121,0.137843,0.0843285,72,72.4456,0.338992,-0.0718294,-0.188887,-0.0373207,-0.0838293,-1.13313,-0.687636,-1.11752,-0.683669,0.334513,-0.0108651,-0.550245,-0.00564521,-0.244202,-1.25979,-0.764501,-1.23551,-0.755852,0.332069,0.0489794,-0.799766,0.0254484,-0.354941,-1.01958,-0.618731,-0.991269,-0.606432,0.321455,-0.0226864,-0.034172,-0.0117872,-0.0151657,0.264574,0.160556,0.25236,0.154387
2339,9,22,3,9.6e+22,0.398107,0.00490394,47.0405,1.22,29.6713,890.141,89.014,18,0.426048,0.0956211,0.147569,0.0820867,0.0977741,0.0807439,0.0399007,-0.138366,-0.0718687,36,54,0.494181,0.786035,0.629215,0.674777,0.416896,0.417091,0.206111,0.221867,0.11524,0.490722,0.744282,0.485792,0.638935,0.321869,-0.141272,-0.0698117,-0.932547,-0.484373,0.495163,0.81515,0.731255,0.699771,0.484504,0.820813,0.405616,0.885941,0.460165,0.489047,0.80331,0.690211,0.689607,0.457309,0.65938,0.325842,0.718361,0.373123
2340,9,22,4,9.6e+22,0.398107,0.00626986,35.8169,1.226,28.2872,848.617,84.8617,18,0.421977,0.0998649,0.153052,0.0857319,0.103088,0.0996779,0.0532409,-0.0978355,-0.0548302,36,54,0.506545,0.878533,0.843716,0.754201,0.568287,0.350035,0.186964,-0.443895,-0.248773,0.492397,0.808875,0.613072,0.694402,0.412936,0.00722772,0.00386053,-0.739081,-0.414205,0.497282,0.880301,0.851648,0.755719,0.573629,0.911839,0.48704,1.11985,0.627598,0.491992,0.80932,0.617274,0.694783,0.415766,0.0233406,0.0124669,-0.709824,-0.397809
2341,9,22,5,9.6e+22,0.398107,0.00801622,25.1688,1.23,26.2453,787.361,78.736,18,0.41667,0.107431,0.163881,0.0922889,0.113371,0.132449,0.0789786,-0.0328563,-0.0204733,36,54,0.642174,1.73551,1.7498,1.49089,1.2105,1.68765,1.00634,0.866794,0.540112,0.630165,1.66818,1.51399,1.43305,1.04737,0.902627,0.538231,0.182582,0.11377,0.635775,1.73715,1.74293,1.4923,1.20575,1.70916,1.01916,1.15869,0.722,0.631789,1.73841,1.73961,1.49338,1.20345,1.71683,1.02373,1.84287,1.14832
2342,9,22,6,9.6e+22,0.398107,0.010249,18.4538,1.229,24.4832,734.495,73.4495,18,0.412515,0.115471,0.176297,0.0990572,0.124799,0.174979,0.113661,0.0517573,0.0349985,36,54,0.828663,2.90862,1.39965,2.49516,0.990803,1.3051,0.847749,0.647507,0.437847,0.818804,2.90392,1.3646,2.49113,0.965995,1.26871,0.824111,1.35,0.912878,0.814019,2.84269,1.17763,2.43861,0.833635,0.633416,0.411446,0.0650676,0.043999,0.811415,2.8441,1.17715,2.43982,0.8333,0.641311,0.416575,0.079273,0.0536048
2343,9,22,7,9.6e+22,0.398107,0.0131037,12.8385,1.22,22.8355,685.065,68.5065,24,0.409327,0.125321,0.208793,0.106752,0.143375,0.145379,0.103383,0.0737903,0.0555753,48,65.0812,1.64244,8.11536,1.18055,6.91291,0.810671,0.43312,0.308005,0.091199,0.0686866,1.65802,8.25905,1.49609,7.03531,1.02735,0.802896,0.570964,0.403812,0.304132,1.64471,8.19883,1.49781,6.98401,1.02853,1.08872,0.774224,0.637036,0.479785,1.64107,8.18359,1.18435,6.97103,0.81328,0.487558,0.346717,0.155424,0.117058
2344,9,22,8,9.6e+22,0.398107,0.0167535,9.4096,1.203,22.1177,663.531,66.3531,24,0.408339,0.134154,0.21057,0.112606,0.147907,0.158677,0.115564,0.0991697,0.0756274,48,63.0354,0.32554,-0.0520492,-0.196569,-0.0436892,-0.138073,-0.652549,-0.475249,-0.67463,-0.514477,0.320344,-0.0594454,-0.225681,-0.0498974,-0.158522,-0.757318,-0.551552,-0.837163,-0.638426,0.317862,-0.0580607,-0.220611,-0.0487351,-0.15496,-0.745866,-0.543211,-0.825701,-0.629685,0.318079,0.0203954,0.076305,0.0171195,0.0535977,0.305705,0.222644,0.542277,0.413544
2345,9,22,9,9.6e+22,0.398107,0.02142,7.182,1.179,22.3322,669.965,66.9965,24,0.410193,0.149931,0.22294,0.122612,0.154875,0.186412,0.134761,0.119136,0.0906414,48,63.6466,0.333035,0.0136372,0.0502775,0.0111524,0.0349275,-0.288245,-0.208378,-0.459967,-0.349952,0.328195,0.0164242,0.0324569,0.0134316,0.0225476,-0.531618,-0.384317,-0.648564,-0.493441,0.325904,0.0185384,-0.100371,0.0151606,-0.0697271,-0.629455,-0.455045,-0.72481,-0.551451,0.315221,-0.0201874,-0.065103,-0.0165091,-0.0452267,-0.198584,-0.14356,-0.0310116,-0.0235943
2346,9,22,10,9.6e+22,0.398107,0.0273861,5.6625,1.15,23.4904,704.711,70.4712,30,0.413731,0.167361,0.250711,0.130929,0.168931,0.159238,0.114759,0.13335,0.0989281,60,66.9476,0.327501,-0.0696278,-0.298252,-0.0544709,-0.200965,-0.67325,-0.485195,-0.593617,-0.440386,0.322268,-0.0742756,-0.313508,-0.0581069,-0.211244,-0.737672,-0.531623,-0.673429,-0.499595,0.319891,-0.0764533,-0.326884,-0.0598106,-0.220257,-0.790946,-0.570017,-0.736275,-0.546219,0.320075,0.0178044,0.0771009,0.0139287,0.0519512,0.467095,0.336624,0.354752,0.263179
2347,9,22,11,9.6e+22,0.398107,0.0350141,4.5788,1.119,25.6523,769.57,76.957,30,0.417317,0.185148,0.253111,0.13422,0.153983,0.18373,0.120961,0.135796,0.0957211,60,73.1092,0.342994,0.0647314,-0.140913,0.0469259,-0.0857264,-0.448253,-0.295114,-0.238606,-0.168191,0.336221,-0.000143223,-0.147728,-0.000103827,-0.0898721,-1.01065,-0.665374,-1.00469,-0.708192,0.333053,0.00466021,0.00686078,0.00337834,0.00417384,-0.866605,-0.570541,-0.884805,-0.623689,0.321086,-0.107916,-0.372849,-0.0782315,-0.226828,-0.979113,-0.644613,-0.878673,-0.619367
2348,9,22,12,9.6e+22,0.398107,0.0447667,3.752,1.088,29.0806,872.417,87.2417,36,0.420232,0.202939,0.249768,0.1275,0.125227,0.113455,0.0670218,0.0802852,0.051647,72,82.8796,0.347033,-0.0132107,-0.0324245,-0.00829989,-0.0162567,-1.07989,-0.637927,-0.992023,-0.638163,0.337587,-0.0238629,-0.0644058,-0.0149923,-0.0322912,-0.0900443,-0.0531923,-0.2419,-0.155613,0.333215,-0.0170885,-0.0452714,-0.0107362,-0.0226978,0.388234,0.229343,0.282887,0.181979,0.330845,-0.0103067,-0.0218631,-0.00647537,-0.0109616,0.435263,0.257125,0.186463,0.11995
2349,9,22,13,9.6e+22,0.398107,0.0572357,3.1284,1.062,33.9035,1017.1,101.71,36,0.42162,0.221123,0.244562,0.104246,0.0782675,0.0488699,0.020297,-0.0112496,-0.00633619,72,96.6249,0.348392,-0.122019,-0.352358,-0.0575241,-0.112766,-0.593727,-0.246591,-0.976315,-0.549898,0.34777,0.0358295,0.156001,0.0168914,0.0499251,-1.11926,-0.464859,-0.693973,-0.390872,0.342081,-0.0990671,-0.271739,-0.0467039,-0.0869651,-0.473244,-0.196551,-0.874462,-0.492531,0.338212,-0.0867774,-0.238393,-0.0409101,-0.0762934,-0.0158139,-0.00656795,-0.460461,-0.259349
2356,9,23,4,9.6e+22,0.590784,0.00626986,54.2055,1.234,44.492,1334.76,133.476,18,0.428354,0.105219,0.153124,0.0907406,0.103275,0.0483066,0.0162243,-0.487541,-0.110388,36,54,0.499834,0.745364,0.945647,0.642799,0.637797,0.284005,0.0953864,-1.4101,-0.319271,0.503796,0.816269,1.16835,0.703947,0.788001,1.35418,0.454817,1.90835,0.432084,0.505875,0.816515,1.17112,0.704159,0.789869,1.36263,0.457655,1.93205,0.43745,0.496645,0.747004,0.951047,0.644213,0.641439,0.304743,0.102352,-1.34913,-0.305467
2357,9,23,5,9.6e+22,0.590784,0.00801622,40.6576,1.238,42.5718,1277.15,127.715,18,0.424121,0.111122,0.15977,0.0959277,0.109885,0.0845992,0.0311421,-0.303723,-0.0882311,36,54,0.504125,0.836647,1.26914,0.722247,0.872878,1.38214,0.508783,1.67629,0.48696,0.496599,0.768352,1.06428,0.663291,0.731984,0.456161,0.167919,-0.837644,-0.243335,0.498929,0.83753,1.27416,0.72301,0.876333,1.4013,0.515838,1.72023,0.499725,0.502079,0.838184,1.27558,0.723575,0.877307,1.40743,0.518093,1.74464,0.506817
2358,9,23,6,9.6e+22,0.590784,0.010249,30.7669,1.239,40.3281,1209.84,120.984,24,0.420626,0.117931,0.177543,0.101754,0.106392,-0.0538509,-0.0193323,-0.398307,-0.157899,48,72,0.522908,0.945271,0.688816,0.8156,0.41277,-0.388612,-0.139511,-1.69713,-0.67279,0.52796,1.01395,1.00769,0.874854,0.603852,1.22795,0.440832,1.40057,0.555224,0.518786,0.946124,0.697112,0.816336,0.417742,-0.351837,-0.126308,-1.64073,-0.650428,0.52234,1.01455,1.01336,0.875372,0.60725,1.25709,0.451294,1.45213,0.575663
2359,9,23,7,9.6e+22,0.590784,0.0131037,22.113,1.233,37.5129,1125.39,112.539,24,0.417793,0.128301,0.197698,0.110235,0.122806,0.0636641,0.0283498,-0.185948,-0.0898671,48,72,0.608748,1.5306,1.92619,1.31508,1.19651,2.09592,0.933318,1.21086,0.585198,0.603132,1.53056,1.92076,1.31504,1.19314,2.09638,0.933522,2.10802,1.01879,0.606384,1.53153,1.92891,1.31588,1.1982,1.91401,0.852314,0.612913,0.296216,0.599107,1.53232,1.92123,1.31656,1.19343,2.11185,0.940412,2.14203,1.03522
2360,9,23,8,9.6e+22,0.590784,0.0167535,15.5878,1.219,34.8234,1044.7,104.47,24,0.416687,0.141745,0.215312,0.120487,0.137867,0.146935,0.0768611,-0.025944,-0.0145474,48,72,1.07965,4.62887,0.674736,3.93467,0.432041,0.652425,0.341281,0.827255,0.463863,1.0753,4.62937,0.680228,3.9351,0.435558,0.673537,0.352325,0.862629,0.483698,1.07927,4.63123,0.684148,3.93668,0.438068,0.195686,0.102363,-0.658973,-0.369503,1.07285,4.63194,0.687897,3.93728,0.440468,0.703289,0.367888,0.908878,0.509631
2361,9,23,9,9.6e+22,0.590784,0.02142,11.2436,1.197,33.0817,992.449,99.245,24,0.416909,0.153361,0.217577,0.127794,0.141422,0.163817,0.0936575,0.0136058,0.00828388,48,72,0.448558,0.753654,1.98597,0.628012,1.29085,1.82766,1.04491,1.81424,1.1046,0.445526,0.754427,1.98429,0.628656,1.28976,1.83896,1.05137,1.84047,1.12057,0.450134,0.757048,1.87592,0.63084,1.21932,1.04771,0.598997,0.17664,0.107547,0.444619,0.758309,1.99101,0.63189,1.29413,1.86428,1.06584,1.46361,0.891116
2362,9,23,10,9.6e+22,0.590784,0.0273861,8.4284,1.17,32.6195,978.585,97.8585,30,0.419082,0.168713,0.234043,0.136029,0.137072,0.107538,0.0642444,-0.0162464,-0.0109414,60,90,0.590816,2.03588,3.08092,1.64147,1.80441,2.44332,1.45967,1.91218,1.28779,0.588384,2.07261,3.22421,1.67108,1.88833,2.97289,1.77604,2.76057,1.85915,0.593308,2.07599,3.25272,1.67381,1.90503,2.61687,1.56335,1.3364,0.900022,0.588174,2.07734,3.23992,1.6749,1.89753,3.02197,1.80536,2.11405,1.42374
2363,9,23,11,9.6e+22,0.590784,0.0350141,6.529,1.139,33.5049,1005.15,100.515,30,0.422325,0.191018,0.253612,0.145808,0.143377,0.177987,0.102327,0.051481,0.0335694,60,90,2.5605,22.8025,0.219268,17.4057,0.123961,0.203913,0.117232,-0.16408,-0.106992,2.55202,22.7399,0.230132,17.3579,0.130103,0.237843,0.136739,-0.459963,-0.299929,2.52676,22.5491,0.236232,17.2123,0.133552,0.25456,0.146349,0.759466,0.495228,2.50687,22.2807,-0.142379,17.0074,-0.0804927,-1.06555,-0.612595,-1.38859,-0.905463
2364,9,23,12,9.6e+22,0.590784,0.0447667,5.1683,1.107,35.9023,1077.07,107.707,36,0.424927,0.211075,0.266449,0.146242,0.12896,0.157134,0.0835832,0.0593031,0.0378734,72,102.322,0.354792,0.0119267,0.0525962,0.00826331,0.0254564,-0.91095,-0.484556,-0.881173,-0.562753,0.351982,0.0298897,-0.078673,0.0207088,-0.0380775,-1.01745,-0.541208,-0.832366,-0.531583,0.345178,-0.0131121,-0.0445368,-0.00908462,-0.0215556,0.0655223,0.0348528,-0.307147,-0.196156,0.339701,-0.0101873,-0.0308598,-0.00705816,-0.014936,0.0990947,0.0527108,0.569309,0.363584
2365,9,23,13,9.6e+22,0.590784,0.0572357,4.2006,1.079,39.8922,1196.76,119.676,42,0.426226,0.217848,0.22712,0.126653,0.0834582,0.0215908,0.00965667,-0.0252784,-0.0146881,84,113.693,0.360064,0.194622,0.393056,0.11315,0.144433,0.332707,0.148806,1.0176,0.591274,0.356266,0.0945867,0.330485,0.0549908,0.121441,-0.592009,-0.264781,-0.122369,-0.0711028,0.348715,-0.0490428,-0.179333,-0.0285125,-0.0658982,0.023588,0.0105499,-0.28725,-0.166907,0.342543,-0.0426446,-0.156189,-0.0247927,-0.0573937,0.0659029,0.0294756,0.889452,0.516816
2366,9,23,14,9.6e+22,0.590784,0.0731778,3.489,1.056,45.6097,1368.29,136.829,42,0.42621,0.219368,0.182827,0.08928,0.0350606,-0.157446,-0.0399915,-0.143169,-0.0687034,84,126,0.363578,0.328925,0.617598,0.133868,0.118436,-0.0913802,-0.0232107,0.956707,0.4591,0.358239,-0.0757587,-0.265912,-0.0308328,-0.0509938,-1.89822,-0.482151,-1.58765,-0.761875,0.349988,-0.168971,-0.631989,-0.0687689,-0.121196,-0.787562,-0.200042,0.125307,0.0601318,0.35435,-0.161744,-0.599083,-0.0658278,-0.114886,-2.18156,-0.554119,-2.13308,-1.02361
2372,9,24,6,9.6e+22,0.876712,0.010249,52.2973,1.244,65.1065,1953.2,195.32,24,0.428903,0.120342,0.172067,0.104177,0.102514,-0.696019,-0.081502,2.26318,-0.269539,48,72,0.555217,1.0716,1.07792,0.927659,0.642201,2.52291,0.295426,-1.8613,0.221677,0.496749,0.730522,0.800897,0.632395,0.477156,-1.25864,-0.147383,5.50069,-0.655118,0.536703,0.950916,0.761214,0.823184,0.453515,-1.38981,-0.162743,5.6123,-0.668412,0.500796,0.741624,0.796419,0.642005,0.474489,-1.22103,-0.142979,5.38088,-0.64085
2373,9,24,7,9.6e+22,0.876712,0.0131037,37.9839,1.24,61.8736,1856.21,185.621,24,0.426192,0.129048,0.181154,0.111379,0.111601,-0.353582,-0.0582161,19.6938,-0.23388,48,72,0.562193,1.15558,0.82616,0.997362,0.508959,0.171555,0.028246,24.2421,-0.287894,0.50187,0.835629,1.05856,0.721218,0.65213,1.85374,0.305213,-20.6131,0.244797,0.61462,1.47862,0.983326,1.27618,0.605782,1.67863,0.27638,-18.5641,0.220463,0.507748,0.854484,1.09756,0.737492,0.676156,1.95341,0.321622,-22.2201,0.263881
2374,9,24,8,9.6e+22,0.876712,0.0167535,25.5331,1.226,57.0618,1711.85,171.185,24,0.42496,0.142312,0.194636,0.121555,0.12379,-0.0793123,-0.0186318,-1.16733,-0.16779,48,72,0.470052,0.683061,0.637306,0.583432,0.405333,0.72468,0.170239,0.98702,0.141873,0.53822,1.08441,0.479044,0.926238,0.304677,-0.83655,-0.19652,-4.68359,-0.673213,0.491945,0.864496,0.812625,0.738403,0.516837,1.02406,0.240568,1.46926,0.211189,0.499,0.896415,0.803441,0.765667,0.510997,1.0149,0.238418,1.47732,0.212349
2375,9,24,9,9.6e+22,0.876712,0.02142,19.363,1.21,53.7107,1611.32,161.132,24,0.425369,0.155997,0.211197,0.131512,0.13622,0.0790211,0.0226557,-0.369257,-0.0899576,48,72,0.460302,0.71357,0.731485,0.601567,0.471801,0.763104,0.218785,0.813358,0.198148,0.463369,0.713913,0.734851,0.601856,0.473973,0.77632,0.222574,0.851435,0.207425,0.504759,0.975948,0.869791,0.822761,0.561008,0.95925,0.275021,-0.825773,-0.201173,0.471715,0.787516,0.728085,0.663905,0.469609,0.336308,0.0964209,-0.448631,-0.109294
2376,9,24,10,9.6e+22,0.876712,0.0273861,13.4542,1.182,50.0653,1501.96,150.196,30,0.427014,0.173293,0.226708,0.141922,0.12722,0.0313064,0.0104473,-0.237239,-0.0893409,60,90,0.468246,0.823879,0.621373,0.674731,0.348689,-0.714446,-0.23842,-2.17228,-0.818051,0.460466,0.824839,0.854222,0.675518,0.479355,0.876273,0.292423,0.938306,0.353353,0.462487,0.825293,0.854299,0.675889,0.479398,0.884245,0.295084,0.662887,0.249634,0.481872,0.952789,0.543631,0.780305,0.305064,-0.782866,-0.261252,-2.19091,-0.825068
2377,9,24,11,9.6e+22,0.876712,0.0350141,9.9726,1.154,48.3766,1451.3,145.13,30,0.428638,0.186748,0.224862,0.14662,0.125852,0.0629197,0.023882,-0.177512,-0.074977,60,90,0.503605,1.34183,1.63492,1.0535,0.915039,1.60366,0.60869,1.50409,0.635295,0.496321,1.34327,1.64131,1.05463,0.918614,1.62736,0.617687,1.5449,0.65253,0.498605,1.34418,1.6434,1.05535,0.919782,1.64023,0.62257,1.56534,0.661164,0.501747,1.34578,1.64718,1.05661,0.921901,1.65517,0.628241,0.398493,0.168314
2378,9,24,12,9.6e+22,0.876712,0.0447667,7.5377,1.123,48.5518,1456.56,145.656,36,0.430904,0.20853,0.240626,0.152411,0.114919,0.0443719,0.0171187,-0.175386,-0.0817154,72,108,0.422339,0.802738,0.659817,0.586706,0.315119,0.491635,0.189673,0.749748,0.349322,0.427089,0.806019,0.666321,0.589104,0.318225,0.512692,0.197797,-0.628347,-0.292759,0.429436,0.849144,0.526845,0.620623,0.251613,-0.650856,-0.2511,-1.30027,-0.605819,0.421034,0.807484,0.673962,0.590175,0.321874,0.548017,0.211425,0.82698,0.385305
2379,9,24,13,9.6e+22,0.876712,0.0572357,5.9017,1.094,50.7999,1524,152.4,42,0.432133,0.227786,0.246328,0.147657,0.090885,0.0248897,0.00859269,-0.109424,-0.0520141,84,126,1.31761,16.4706,0.565709,10.6768,0.208723,0.280096,0.0966978,-0.509891,-0.242373,1.31052,16.4762,0.573453,10.6804,0.21158,0.326783,0.112815,0.870715,0.413888,1.31284,16.4776,0.585285,10.6813,0.215946,0.357323,0.123359,0.465431,0.221239,1.31603,16.4797,0.59779,10.6826,0.22056,-0.169293,-0.0584451,-1.49804,-0.712082
