! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 2660 nodes measured, 0 not measured, 26001386 pixels
! 26001386 pixels in the histogram; pixels outside the range of each axis (below, above):
!   x from   20.0000 to   24.5000: 0 below, 0 above
!   y from    3.0000 to   50.0000: 0 below, 0 above
!   z from   -1.0000 to    1.0000: 0 below, 0 above
!   f from    0.5000 to    8.0428: 0 below, 0 above
! combined from: G0p98.txt.hist.npz G10.txt.hist.npz G102p4.txt.hist.npz G21p7.txt.hist.npz G222p2.txt.hist.npz G2p12.txt.hist.npz G47p1.txt.hist.npz G482p5.txt.hist.npz
! 8506 measured cells and 11438 cells interpolated along the temperature, gaps up to 0.35 of the temperature;
! the interpolated cells have a pixel count of 0
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    20.475     28.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     28.90    0.1500          0    0.9834    0.9834    0.9912
    20.475     29.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     29.10    0.1500          0    0.9826    0.9826    0.9912
    20.475     29.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     29.30    0.1500          0    0.9818    0.9818    0.9912
    20.475     29.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     29.50    0.1500          0    0.9810    0.9810    0.9912
    20.475     29.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     29.70    0.1500          0    0.9802    0.9802    0.9912
    20.475     29.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     29.90    0.1500          0    0.9795    0.9795    0.9912
    20.475     30.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     30.10    0.1500          0    0.9787    0.9787    0.9912
    20.475     30.30    0.0750         44    0.9779    0.9779    0.9779
    20.475     30.30    0.1500         68    0.9779    0.9779    0.9912
    20.475     30.50    0.0750          0    0.9772    0.9772    0.9779
    20.475     30.50    0.1500         72    0.9779    0.9912    0.9912
    20.475     30.70    0.0750          0    0.9766    0.9766    0.9779
    20.475     30.70    0.1500          0    0.9779    0.9906    0.9912
    20.475     30.90    0.0750          0    0.9759    0.9759    0.9779
    20.475     30.90    0.1500          0    0.9779    0.9899    0.9912
    20.475     31.10    0.0750          0    0.9753    0.9753    0.9779
    20.475     31.10    0.1500          0    0.9779    0.9892    0.9912
    20.475     31.30    0.0750          0    0.9746    0.9746    0.9779
    20.475     31.30    0.1500          0    0.9779    0.9886    0.9912
    20.475     31.50    0.0750          0    0.9739    0.9739    0.9779
    20.475     31.50    0.1500          0    0.9779    0.9879    0.9912
    20.475     31.70    0.0750          0    0.9733    0.9733    0.9779
    20.475     31.70    0.1500          0    0.9779    0.9872    0.9912
    20.475     31.90    0.0750          0    0.9726    0.9726    0.9779
    20.475     31.90    0.1500          0    0.9779    0.9866    0.9912
    20.475     32.10    0.0750          0    0.9720    0.9720    0.9779
    20.475     32.10    0.1500          0    0.9779    0.9859    0.9912
    20.475     32.30    0.0750          0    0.9713    0.9713    0.9779
    20.475     32.30    0.1500          0    0.9779    0.9852    0.9912
    20.475     32.50    0.0750          0    0.9707    0.9707    0.9779
    20.475     32.50    0.1500          0    0.9779    0.9846    0.9912
    20.475     32.70    0.0750          0    0.9700    0.9700    0.9779
    20.475     32.70    0.1500          0    0.9779    0.9839    0.9912
    20.475     32.90    0.0750          0    0.9693    0.9693    0.9779
    20.475     32.90    0.1500          0    0.9779    0.9832    0.9912
    20.475     33.10    0.0750          0    0.9687    0.9687    0.9779
    20.475     33.10    0.1500          0    0.9779    0.9826    0.9912
    20.475     33.30    0.0750          0    0.9680    0.9680    0.9779
    20.475     33.30    0.1500          0    0.9779    0.9819    0.9912
    20.475     33.50    0.0750          0    0.9674    0.9674    0.9779
    20.475     33.50    0.1500          0    0.9779    0.9812    0.9912
    20.475     33.70    0.0750          0    0.9667    0.9667    0.9779
    20.475     33.70    0.1500          0    0.9779    0.9806    0.9912
    20.475     33.90    0.0750          0    0.9660    0.9660    0.9779
    20.475     33.90    0.1500          0    0.9779    0.9799    0.9912
    20.475     34.10    0.0750          0    0.9654    0.9654    0.9779
    20.475     34.10    0.1500          0    0.9779    0.9792    0.9912
    20.475     34.30    0.0750         32    0.9647    0.9647    0.9779
    20.475     34.30    0.1500          0    0.9779    0.9786    0.9912
    20.475     34.50    0.0750          0    0.9647    0.9647    0.9773
    20.475     34.50    0.1500         88    0.9779    0.9779    0.9912
    20.475     34.70    0.0750          0    0.9647    0.9647    0.9768
    20.475     34.70    0.1500         36    0.9912    0.9912    0.9912
    20.475     34.90    0.0750          0    0.9647    0.9647    0.9762
    20.475     34.90    0.1500          0    0.9907    0.9907    0.9912
    20.475     35.10    0.0750          0    0.9647    0.9647    0.9757
    20.475     35.10    0.1500          0    0.9901    0.9901    0.9912
    20.475     35.30    0.0750          0    0.9647    0.9647    0.9751
    20.475     35.30    0.1500          0    0.9895    0.9895    0.9912
    20.475     35.50    0.0750          0    0.9647    0.9647    0.9746
    20.475     35.50    0.1500          0    0.9889    0.9889    0.9912
    20.475     35.70    0.0750          0    0.9647    0.9647    0.9741
    20.475     35.70    0.1500          0    0.9883    0.9883    0.9912
    20.475     35.90    0.0750          0    0.9647    0.9647    0.9735
    20.475     35.90    0.1500          0    0.9878    0.9878    0.9912
    20.475     36.10    0.0750          0    0.9647    0.9647    0.9730
    20.475     36.10    0.1500          0    0.9872    0.9872    0.9912
    20.475     36.30    0.0750          0    0.9647    0.9647    0.9724
    20.475     36.30    0.1500          0    0.9866    0.9866    0.9912
    20.475     36.50    0.0750          0    0.9647    0.9647    0.9719
    20.475     36.50    0.1500          0    0.9860    0.9860    0.9912
    20.475     36.70    0.0750          0    0.9647    0.9647    0.9713
    20.475     36.70    0.1500          0    0.9854    0.9854    0.9912
    20.475     36.90    0.0750          0    0.9647    0.9647    0.9708
    20.475     36.90    0.1500          0    0.9849    0.9849    0.9912
    20.475     37.10    0.0750          0    0.9647    0.9647    0.9702
    20.475     37.10    0.1500          0    0.9843    0.9843    0.9912
    20.475     37.30    0.0750          0    0.9647    0.9647    0.9697
    20.475     37.30    0.1500          0    0.9837    0.9837    0.9912
    20.475     37.50    0.0750          0    0.9647    0.9647    0.9691
    20.475     37.50    0.1500          0    0.9831    0.9831    0.9912
    20.475     37.70    0.0750          0    0.9647    0.9647    0.9686
    20.475     37.70    0.1500          0    0.9825    0.9825    0.9912
    20.475     37.90    0.0750          0    0.9647    0.9647    0.9680
    20.475     37.90    0.1500          0    0.9820    0.9820    0.9912
    20.475     38.10    0.0750          0    0.9647    0.9647    0.9675
