ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_peak_scale,R_exc_scale,R_int_scale
167,1,22,19,3.75e+20,0.398107,0.25,0.8765,2.096,116.083,3482.49,348.249,198,0.990959,0.978692,0.973095,0.996126,0.989317,0.96742
168,1,23,4,3.75e+20,0.590784,0.00626986,55.7003,65.247,41.0658,1231.98,123.198,24,0.249654,0.238367,0.501016,1.20263,1.20632,0.904564
169,1,23,5,3.75e+20,0.590784,0.00801622,38.1896,68.805,37.5841,1127.52,112.752,24,0.25328,0.242438,0.489939,-0.271041,-0.288801,0.81697
170,1,23,6,3.75e+20,0.590784,0.010249,24.8162,71.197,33.1382,994.147,99.4147,24,0.259711,0.249267,0.478082,0.308368,0.299477,0.515139
171,1,23,7,3.75e+20,0.590784,0.0131037,17.3865,71.386,29.653,889.59,88.959,24,0.268193,0.257875,0.469218,0.307384,0.298558,0.462272
172,1,23,8,3.75e+20,0.590784,0.0167535,11.4182,68.808,26.3685,791.055,79.1055,24,0.286211,0.275735,0.463198,-2.56685,-2.61797,0.541449
173,1,23,9,3.75e+20,0.590784,0.02142,8.1522,63.674,24.8015,744.045,74.4045,30,0.311422,0.30045,0.50449,0.342266,0.332967,0.517785
174,1,23,10,3.75e+20,0.590784,0.0273861,5.9731,55.687,24.5615,736.844,73.6844,30,0.351273,0.339393,0.520118,0.389016,0.379364,0.44035
175,1,23,11,3.75e+20,0.590784,0.0350141,4.5716,46.153,25.6302,768.905,76.8905,36,0.403995,0.390749,0.571331,0.454529,0.44442,0.675588
176,1,23,12,3.75e+20,0.590784,0.0447667,3.539,35.446,28.1803,845.41,84.5409,42,0.479664,0.46447,0.63585,0.581225,0.5716,0.719872
177,1,23,13,3.75e+20,0.590784,0.0572357,2.7961,25.586,32.3528,970.584,97.0584,48,0.580555,0.563339,0.708632,0.779017,0.773528,0.742
178,1,23,14,3.75e+20,0.590784,0.0731778,2.2502,17.689,38.3515,1150.54,115.054,60,0.692029,0.673321,0.786206,2.66795,2.77192,0.771077
179,1,23,15,3.75e+20,0.590784,0.0935603,1.8844,11.742,47.0857,1412.57,141.257,78,0.794216,0.774643,0.857351,0.80496,0.790461,0.866722
180,1,23,16,3.75e+20,0.590784,0.11962,1.6329,7.814,58.5147,1755.44,175.544,96,0.871666,0.85214,0.909987,0.90112,0.888593,0.952421
181,1,23,17,3.75e+20,0.590784,0.152938,1.4166,5.225,73.6308,2208.92,220.893,120,0.929899,0.912215,0.945774,1.04025,1.05153,0.969466
182,1,23,18,3.75e+20,0.590784,0.195537,1.2391,3.644,92.3977,2771.93,277.193,156,0.963811,0.948404,0.96488,1.00321,1.00593,0.970974
183,1,23,19,3.75e+20,0.590784,0.25,1.0871,2.648,116.329,3489.86,348.986,198,0.982967,0.969927,0.972443,0.996234,0.992343,0.97018
184,1,24,5,3.75e+20,0.876712,0.00801622,55.5161,71.029,58.2026,1746.08,174.608,24,0.260128,0.249702,0.50051,1.74002,1.75079,1.09464
185,1,24,6,3.75e+20,0.876712,0.010249,39.9781,73.121,53.7713,1613.14,161.314,24,0.265306,0.25521,0.490941,-3.82558,-3.89106,0.990574
186,1,24,7,3.75e+20,0.876712,0.0131037,28.1656,73.694,48.5648,1456.94,145.695,24,0.275335,0.265436,0.484227,0.532526,0.526784,0.517626
187,1,24,8,3.75e+20,0.876712,0.0167535,20.0247,72.438,43.5859,1307.58,130.758,24,0.289261,0.279364,0.480955,0.58117,0.576244,0.460252
188,1,24,9,3.75e+20,0.876712,0.02142,13.2122,68.163,38.4175,1152.52,115.252,30,0.314086,0.303905,0.53729,0.589747,0.584999,0.480766
189,1,24,10,3.75e+20,0.876712,0.0273861,9.193,61.425,35.3515,1060.54,106.054,30,0.347107,0.336309,0.542263,0.614074,0.609465,0.707174
190,1,24,11,3.75e+20,0.876712,0.0350141,6.6723,52.637,34.2761,1028.28,102.828,36,0.392518,0.380736,0.581946,0.688704,0.684869,0.755804
191,1,24,12,3.75e+20,0.876712,0.0447667,5.0002,42.494,35.1247,1053.74,105.374,42,0.45467,0.441467,0.629004,1.50154,1.5163,0.593901
192,1,24,13,3.75e+20,0.876712,0.0572357,3.8479,32.24,37.961,1138.83,113.883,48,0.536567,0.521624,0.683785,0.511891,0.499774,0.532637
193,1,24,14,3.75e+20,0.876712,0.0731778,3.0435,23.345,42.8168,1284.51,128.451,60,0.632027,0.615365,0.750532,0.6498,0.638212,0.845222
194,1,24,15,3.75e+20,0.876712,0.0935603,2.4385,16.129,50.2027,1506.08,150.608,78,0.732206,0.714208,0.817051,0.787139,0.776976,0.885465
195,1,24,16,3.75e+20,0.876712,0.11962,2.0632,10.699,61.4117,1842.35,184.235,96,0.823748,0.805091,0.877744,0.910556,0.904074,0.92398
196,1,24,17,3.75e+20,0.876712,0.152938,1.7825,7.163,75.8802,2276.41,227.641,120,0.892564,0.874371,0.921862,0.96373,0.958157,1.01464
197,1,24,18,3.75e+20,0.876712,0.195537,1.5416,4.821,95.1512,2854.54,285.454,156,0.942576,0.926347,0.951291,1.01181,1.01405,0.952738
198,1,24,19,3.75e+20,0.876712,0.25,1.3453,3.39,119.139,3574.18,357.418,198,0.970154,0.955781,0.966707,0.99457,0.991522,0.962948
199,1,25,7,3.75e+20,1.30103,0.0131037,46.3084,74.967,78.7338,2362.01,236.201,24,0.279071,0.269391,0.493231,0.456352,0.449131,1.29401
200,1,25,8,3.75e+20,1.30103,0.0167535,33.3801,74.056,71.9163,2157.49,215.749,24,0.293192,0.283565,0.48903,0.777437,0.774664,1.21865
201,1,25,9,3.75e+20,1.30103,0.02142,22.1623,70.486,63.2126,1896.38,189.638,30,0.316671,0.306864,0.545572,1.27946,1.28393,1.21246
202,1,25,10,3.75e+20,1.30103,0.0273861,15.3003,65.036,56.187,1685.61,168.561,30,0.346204,0.336,0.546803,0.354129,0.345053,0.861456
203,1,25,11,3.75e+20,1.30103,0.0350141,10.4767,57.169,50.7733,1523.2,152.32,36,0.388252,0.377341,0.590376,0.397699,0.388525,0.846271
204,1,25,12,3.75e+20,1.30103,0.0447667,7.4966,48.097,48.2006,1446.02,144.602,42,0.440631,0.428704,0.634637,0.456863,0.447608,0.673836
205,1,25,13,3.75e+20,1.30103,0.0572357,5.5532,38.408,48.35,1450.5,145.05,54,0.506957,0.493688,0.686219,0.55736,0.548483,0.681125
206,1,25,14,3.75e+20,1.30103,0.0731778,4.2244,28.947,51.2893,1538.68,153.868,60,0.587143,0.572224,0.731948,0.683576,0.675796,0.755339
207,1,25,15,3.75e+20,1.30103,0.0935603,3.3143,20.939,57.0165,1710.5,171.05,78,0.677176,0.660763,0.788757,0.878354,0.875813,0.705942
208,1,25,16,3.75e+20,1.30103,0.11962,2.6588,14.527,66.1534,1984.6,198.46,96,0.767756,0.750241,0.844323,1.30786,1.33391,0.85298
209,1,25,17,3.75e+20,1.30103,0.152938,2.2656,9.704,80.3827,2411.48,241.148,120,0.850522,0.83281,0.895503,1.34241,1.38334,0.972941
210,1,25,18,3.75e+20,1.30103,0.195537,1.9413,6.473,99.3117,2979.35,297.935,156,0.91151,0.894492,0.932756,1.09805,1.11478,0.950964
211,1,25,19,3.75e+20,1.30103,0.25,1.683,4.463,122.935,3688.06,368.806,198,0.951441,0.936102,0.955847,0.998956,0.998341,0.951079
212,1,26,8,3.75e+20,1.9307,0.0167535,51.6283,74.733,113.726,3411.77,341.177,24,0.29723,0.287743,0.494377,-5.38415,-5.46981,1.22937
213,1,26,9,3.75e+20,1.9307,0.02142,38.7327,72.279,105.448,3163.45,316.345,30,0.315689,0.306117,0.552153,0.910522,0.909329,1.28142
214,1,26,10,3.75e+20,1.9307,0.0273861,25.1869,66.386,92.3663,2770.99,277.099,30,0.349813,0.339872,0.551907,0.443958,0.435596,1.0863
215,1,26,11,3.75e+20,1.9307,0.0350141,18.388,60.771,83.3549,2500.65,250.065,36,0.380722,0.370346,0.591587,0.527888,0.520233,1.12356
216,1,26,12,3.75e+20,1.9307,0.0447667,11.7851,51.192,73.0547,2191.64,219.164,42,0.435647,0.424357,0.632898,0.740594,0.736117,0.998964
217,1,26,13,3.75e+20,1.9307,0.0572357,8.4361,42.709,68.2765,2048.29,204.829,54,0.490042,0.477738,0.688379,1.13302,1.13745,0.950301
218,1,26,14,3.75e+20,1.9307,0.0731778,6.1228,33.65,67.1069,2013.21,201.321,66,0.559925,0.546329,0.733143,0.436732,0.421444,1.04049
219,1,26,15,3.75e+20,1.9307,0.0935603,4.6749,25.726,69.685,2090.55,209.055,78,0.635512,0.620598,0.775274,0.539256,0.522787,0.80447
220,1,26,16,3.75e+20,1.9307,0.11962,3.6123,18.538,76.4037,2292.11,229.211,96,0.720673,0.704483,0.822582,0.673139,0.656392,0.800491
221,1,26,17,3.75e+20,1.9307,0.152938,2.9439,12.97,87.9458,2638.37,263.837,126,0.802028,0.785098,0.868808,0.788633,0.771728,0.973574
222,1,26,18,3.75e+20,1.9307,0.195537,2.494,8.748,105.793,3173.79,317.379,156,0.872288,0.855195,0.910577,0.888318,0.872965,1.07568
223,1,26,19,3.75e+20,1.9307,0.25,2.1359,5.958,128.985,3869.56,386.956,198,0.924424,0.908248,0.940515,1.02474,1.0296,0.944926
224,1,27,9,3.75e+20,2.86512,0.02142,58.6384,72.403,164.428,4932.85,493.285,30,0.31735,0.307816,0.554105,0.793524,0.790626,1.06191
225,1,27,10,3.75e+20,2.86512,0.0273861,46.7805,69.257,155.681,4670.43,467.043,30,0.337219,0.327521,0.553723,1.08617,1.0874,0.988541
226,1,27,11,3.75e+20,2.86512,0.0350141,30.6773,61.892,137.775,4133.26,413.327,36,0.380194,0.37,0.593914,0.538215,0.530642,1.12929
227,1,27,12,3.75e+20,2.86512,0.0447667,20.7239,54.103,121.283,3638.5,363.85,42,0.426267,0.415422,0.632683,0.737613,0.732715,1.11376
228,1,27,13,3.75e+20,2.86512,0.0572357,13.6571,45.256,106.363,3190.89,319.089,54,0.482314,0.470544,0.686219,0.408307,0.394845,0.75859
229,1,27,14,3.75e+20,2.86512,0.0731778,9.5761,37.249,97.4822,2924.47,292.447,66,0.540779,0.528005,0.730012,0.484918,0.471047,1.04441
230,1,27,15,3.75e+20,2.86512,0.0935603,6.8167,29.161,93.7623,2812.87,281.287,78,0.611973,0.598042,0.770352,0.593238,0.57903,1.00062
231,1,27,16,3.75e+20,2.86512,0.11962,5.1412,22.341,95.5943,2867.83,286.783,96,0.683902,0.668876,0.810476,0.709505,0.696211,0.962482
232,1,27,17,3.75e+20,2.86512,0.152938,3.9621,16.355,102.832,3084.96,308.496,126,0.758018,0.741955,0.851825,0.84677,0.837124,0.952213
233,1,27,18,3.75e+20,2.86512,0.195537,3.267,11.447,118.018,3540.54,354.054,156,0.831845,0.815304,0.890434,0.936443,0.930884,1.02757
234,1,27,19,3.75e+20,2.86512,0.25,2.7528,7.84,140.141,4204.22,420.422,198,0.891478,0.874921,0.923803,1.1241,1.14215,0.933343
235,1,28,11,3.75e+20,4.25179,0.0350141,54.2002,64.311,226.279,6788.36,525.3,36,0.366146,0.356159,0.592629,1.98945,2.00501,0.904371
236,1,28,12,3.75e+20,4.25179,0.0447667,35.9656,55.86,202.461,6073.83,525.3,42,0.416473,0.405823,0.631869,0.647892,0.641488,1.23899
237,1,28,13,3.75e+20,4.25179,0.0572357,23.489,47.06,176.787,5303.6,525.3,54,0.473333,0.461833,0.684395,0.942813,0.941526,1.31483
238,1,28,14,3.75e+20,4.25179,0.0731778,16.2403,39.721,156.728,4701.83,470.183,66,0.527523,0.515224,0.725264,0.533536,0.521448,1.15511
239,1,28,15,3.75e+20,4.25179,0.0935603,10.8744,31.915,140.043,4201.3,420.13,78,0.592933,0.579631,0.762046,0.68433,0.674081,0.968879
240,1,28,16,3.75e+20,4.25179,0.11962,7.7725,25.358,132.22,3966.58,396.659,96,0.658274,0.644065,0.802582,0.860857,0.855167,1.02017
241,1,28,17,3.75e+20,4.25179,0.152938,5.7058,19.334,131.977,3959.3,395.93,126,0.726036,0.710839,0.844127,1.05602,1.05915,1.05198
242,1,28,18,3.75e+20,4.25179,0.195537,4.4063,14.239,140.354,4210.63,421.063,156,0.793834,0.777905,0.877615,1.16361,1.17596,1.054
243,1,28,19,3.75e+20,4.25179,0.25,3.6342,9.99,160.014,4800.41,480.041,198,0.8598,0.843694,0.909476,1.26278,1.29188,1.04792
244,1,29,12,3.75e+20,6.30957,0.0447667,53.9674,54.97,316.361,9490.83,525.3,42,0.423699,0.413047,0.631801,0.662397,0.65623,1.04895
245,1,29,13,3.75e+20,6.30957,0.0572357,42.9154,49.876,298.026,8940.78,525.3,48,0.455633,0.444507,0.660544,0.792168,0.787989,1.13392
246,1,29,14,3.75e+20,6.30957,0.0731778,28.288,41.323,262.692,7880.76,525.3,60,0.512929,0.500832,0.707365,1.18374,1.18834,1.13017
247,1,29,15,3.75e+20,6.30957,0.0935603,19.0523,34.14,230.683,6920.48,525.3,78,0.574544,0.561649,0.755629,0.660332,0.650108,1.51313
248,1,29,16,3.75e+20,6.30957,0.11962,12.4671,27.133,202.723,6081.69,525.3,96,0.644478,0.630756,0.794236,0.826671,0.82002,0.939625
249,1,29,17,3.75e+20,6.30957,0.152938,8.7069,21.467,187.634,5629.01,525.3,126,0.706936,0.69243,0.836617,1.00694,1.00721,1.06658
250,1,29,18,3.75e+20,6.30957,0.195537,6.2829,16.422,183.741,5512.24,525.3,156,0.768669,0.753399,0.869638,1.1727,1.18383,1.279
251,1,29,19,3.75e+20,6.30957,0.25,4.9801,12.146,195.637,5869.1,525.3,198,0.828146,0.812407,0.899816,1.34011,1.37067,1.03312
252,1,30,14,3.75e+20,9.36329,0.0731778,49.0327,43.088,431.913,12957.4,525.3,60,0.500172,0.488319,0.704171,1.06686,1.06828,1.12517
253,1,30,15,3.75e+20,9.36329,0.0935603,31.8293,34.752,381.332,11439.9,525.3,78,0.573344,0.560706,0.75332,4.3607,4.46047,1.10747
254,1,30,16,3.75e+20,9.36329,0.11962,21.4455,28.442,335.391,10061.7,525.3,96,0.630634,0.617154,0.788832,0.781244,0.773458,1.06765
255,1,30,17,3.75e+20,9.36329,0.152938,14.0373,22.607,293.246,8797.39,525.3,126,0.697188,0.68312,0.829773,0.923278,0.919894,1.08708
256,1,30,18,3.75e+20,9.36329,0.195537,9.8627,18.145,268.477,8054.31,525.3,156,0.751071,0.736458,0.860252,1.23898,1.25313,1.13113
257,1,30,19,3.75e+20,9.36329,0.25,7.2018,13.949,261.534,7846.02,525.3,198,0.807624,0.792635,0.891111,1.32011,1.34512,0.992148
258,1,31,15,3.75e+20,13.895,0.0935603,58.7098,37.729,631.101,18933,525.3,72,0.551439,0.532615,0.721099,1.05973,1.05467,1.11704
259,1,31,16,3.75e+20,13.895,0.11962,38.4831,30.08,564.821,16944.6,525.3,90,0.621918,0.603339,0.764428,3.08292,3.14873,1.3688
260,1,31,17,3.75e+20,13.895,0.152938,24.6138,23.773,490.967,14729,525.3,120,0.690381,0.676792,0.82034,1.55393,1.57854,0.9437
261,1,31,18,3.75e+20,13.895,0.195537,17.0766,19.543,435.835,13075,525.3,150,0.735987,0.721743,0.849989,1.65863,1.69419,0.997442
262,1,31,19,3.75e+20,13.895,0.25,11.3314,15.357,387.832,11635,525.3,198,0.792769,0.778305,0.882313,1.18167,1.19406,0.978645
263,1,32,17,3.75e+20,20.6199,0.152938,40.6035,24.094,802.373,24071.2,525.3,120,0.685202,0.654273,0.778076,1.12579,1.11407,0.966687
264,1,32,18,3.75e+20,20.6199,0.195537,27.2375,19.415,710.23,21306.9,525.3,156,0.739819,0.705083,0.801742,1.10526,1.09069,0.931395
265,1,32,19,3.75e+20,20.6199,0.25,19.7193,16.328,639.375,19181.2,525.3,192,0.783891,0.747021,0.818136,1.06403,1.0455,0.927212
266,1,33,19,3.75e+20,30.5995,0.25,34.7237,17.081,1073.13,32193.8,525.3,186,0.769498,0.719452,0.783024,1.02366,0.990269,0.876893
267,2,8,1,7.5e+20,0.00158489,0.003,0.5547,1.278,1.32992,39.8976,23.9385,18,0.623717,-0.23283,-0.821932,0.581777,-0.323838,-0.940531
268,2,9,1,7.5e+20,0.00235195,0.003,0.7013,1.412,1.35481,40.6444,24.3866,18,0.533428,-0.150488,-0.615642,0.491207,-0.226215,-0.714069
269,2,9,2,7.5e+20,0.00235195,0.0038356,0.5904,1.41,1.71131,51.3394,27,18,0.656528,-0.12722,-0.675499,0.610528,-0.233131,-0.820977
270,2,10,1,7.5e+20,0.00349025,0.003,0.8832,1.611,1.3985,41.9552,25.1731,18,0.447625,-0.0977189,-0.460681,0.405476,-0.163973,-0.548715
271,2,10,2,7.5e+20,0.00349025,0.0038356,0.7431,1.607,1.75627,52.6884,27,18,0.570305,-0.0650407,-0.44034,0.523542,-0.153152,-0.560065
272,2,10,3,7.5e+20,0.00349025,0.00490394,0.6201,1.601,2.24358,67.3072,27,18,0.696681,0.00918015,-0.294992,0.646031,-0.113772,-0.45545
273,2,10,4,7.5e+20,0.00349025,0.00626986,0.528,1.591,2.80796,84.239,27,18,0.794947,0.0856434,-0.179423,0.73714,-0.107425,-0.364535
274,2,11,1,7.5e+20,0.00517947,0.003,1.1409,1.906,1.41369,42.4104,25.4462,18,0.354786,-0.0572373,-0.311919,0.320882,-0.102562,-0.379982
275,2,11,2,7.5e+20,0.00517947,0.0038356,0.955,1.901,1.77054,53.1165,27,18,0.47018,-0.0313724,-0.28112,0.425535,-0.102177,-0.379982
276,2,11,3,7.5e+20,0.00517947,0.00490394,0.7966,1.891,2.24335,67.3003,27,18,0.5979,0.0192748,-0.17725,0.548071,-0.0767992,-0.299176
277,2,11,4,7.5e+20,0.00517947,0.00626986,0.6679,1.875,2.8435,85.3049,27,18,0.717979,0.0815399,-0.0781028,0.658117,-0.0754991,-0.253216
278,2,11,5,7.5e+20,0.00517947,0.00801622,0.5692,1.853,3.55265,106.579,27,18,0.714564,0.368081,0.428458,0.954182,0.882182,0.610731
279,2,12,1,7.5e+20,0.00768625,0.003,1.4821,2.345,1.44715,43.4151,26.049,18,0.276397,-0.0303304,-0.206778,0.243755,-0.0712873,-0.273301
280,2,12,2,7.5e+20,0.00768625,0.0038356,1.2287,2.336,1.80935,54.2805,27,18,0.378763,-0.00894655,-0.164395,0.342591,-0.0597421,-0.247552
281,2,12,3,7.5e+20,0.00768625,0.00490394,1.0159,2.321,2.29173,68.7525,27,18,0.504253,0.0282947,-0.0891878,0.454589,-0.0537857,-0.19649
282,2,12,4,7.5e+20,0.00768625,0.00626986,0.8513,2.298,2.87969,86.3902,27,18,0.626708,0.0704794,-0.0188616,0.578625,-0.0269688,-0.159368
283,2,12,5,7.5e+20,0.00768625,0.00801622,0.7162,2.262,3.62881,108.864,27,18,0.621643,0.315071,0.398823,0.902093,0.814641,0.879803
284,2,12,6,7.5e+20,0.00768625,0.010249,0.603,2.206,4.61081,138.324,27,18,0.67737,0.42121,0.537049,1.00998,1.0242,-1.0326
285,2,12,7,7.5e+20,0.00768625,0.0131037,0.5295,2.123,5.86335,175.9,27,18,0.73711,0.473339,0.600241,0.971829,0.961244,1.16998
286,2,13,1,7.5e+20,0.0114062,0.003,1.9292,2.995,1.52327,45.698,27,18,0.215606,-0.0126637,-0.128671,0.187845,-0.0451094,-0.183933
287,2,13,2,7.5e+20,0.0114062,0.0038356,1.5964,2.981,1.86854,56.0565,27,18,0.300298,0.00824279,-0.0797831,0.263241,-0.0380756,-0.149341
288,2,13,3,7.5e+20,0.0114062,0.00490394,1.3167,2.959,2.33369,70.0109,27,18,0.407207,0.0298104,-0.0339618,0.367556,-0.0265981,-0.120828
289,2,13,4,7.5e+20,0.0114062,0.00626986,1.0953,2.924,2.92031,87.6093,27,18,0.528137,0.0608074,0.0176299,0.481613,-0.0197174,-0.100228
290,2,13,5,7.5e+20,0.0114062,0.00801622,0.9048,2.866,3.72619,111.786,27,18,0.521886,0.258789,0.350022,0.831335,0.734957,0.747045
291,2,13,6,7.5e+20,0.0114062,0.010249,0.756,2.779,4.73531,142.059,27,18,0.587339,0.365252,0.482237,0.919065,0.887499,0.879939
292,2,13,7,7.5e+20,0.0114062,0.0131037,0.6405,2.65,6.01946,180.584,27,18,0.65489,0.419922,0.548041,0.927831,0.893606,0.927204
293,2,13,8,7.5e+20,0.0114062,0.0167535,0.5743,2.494,7.43096,222.929,27,18,0.740636,0.560173,0.672693,0.906928,0.882424,0.909646
294,2,14,1,7.5e+20,0.0169267,0.003,2.5621,3.955,1.64512,49.3539,27,18,0.168457,0.00409835,-0.0509277,0.142788,-0.0244295,-0.0997113
295,2,14,2,7.5e+20,0.0169267,0.0038356,2.0993,3.936,1.97265,59.18,27,18,0.233757,0.0154182,-0.0258043,0.202953,-0.020462,-0.0857451
296,2,14,3,7.5e+20,0.0169267,0.00490394,1.7221,3.903,2.41508,72.4528,27,18,0.324192,0.0331878,0.00617664,0.285406,-0.0155618,-0.0649964
297,2,14,4,7.5e+20,0.0169267,0.00626986,1.4093,3.847,3.01985,90.5952,27,18,0.471519,0.195682,0.239297,0.614668,0.414448,0.310456
298,2,14,5,7.5e+20,0.0169267,0.00801622,1.1688,3.767,3.77462,113.239,27,18,0.423542,0.208717,0.29687,0.746081,0.651217,0.653229
299,2,14,6,7.5e+20,0.0169267,0.010249,0.9756,3.642,4.73819,142.146,27,18,0.489182,0.303375,0.413348,0.848756,0.804772,1.2305
300,2,14,7,7.5e+20,0.0169267,0.0131037,0.8175,3.456,5.98538,179.561,27,18,0.545861,0.33447,0.453632,0.891033,0.852743,0.961022
301,2,14,8,7.5e+20,0.0169267,0.0167535,0.6986,3.197,7.56492,226.947,27,18,0.663077,0.501844,0.609264,1.00782,1.04207,1.13964
302,2,14,9,7.5e+20,0.0169267,0.02142,0.6129,2.835,9.72315,291.695,29.1695,18,0.75914,0.616788,0.709519,0.932764,0.903675,0.978778
303,2,14,10,7.5e+20,0.0169267,0.0273861,0.546,2.46,12.1646,364.938,36.4938,24,0.838232,0.722513,0.8614,0.946238,0.94027,0.986407
304,2,15,1,7.5e+20,0.0251189,0.003,3.4845,5.372,1.86823,56.0465,27,18,0.136953,0.0161558,0.00101556,0.110696,-0.0119585,-0.0457286
305,2,15,2,7.5e+20,0.0251189,0.0038356,2.7978,5.342,2.16885,65.0654,27,18,0.186907,0.0220552,0.0122996,0.15785,-0.0102744,-0.0415671
306,2,15,3,7.5e+20,0.0251189,0.00490394,2.2713,5.291,2.58035,77.41,27,18,0.25642,0.0317111,0.0292702,0.223375,-0.0071328,-0.033893
307,2,15,4,7.5e+20,0.0251189,0.00626986,1.8539,5.215,3.13781,94.1337,27,18,0.388809,0.221626,0.30011,0.59504,0.486577,0.532231
308,2,15,5,7.5e+20,0.0251189,0.00801622,1.5177,5.091,3.88835,116.65,27,18,0.336832,0.16654,0.247195,0.633759,0.541082,0.651321
309,2,15,6,7.5e+20,0.0251189,0.010249,1.2533,4.901,4.85758,145.727,27,18,0.397261,0.246818,0.346359,0.758443,0.710936,0.84567
310,2,15,7,7.5e+20,0.0251189,0.0131037,1.0431,4.624,6.09885,182.966,27,18,0.468204,0.306092,0.417911,0.735638,0.673172,0.884739
311,2,15,8,7.5e+20,0.0251189,0.0167535,0.8692,4.219,7.74992,232.498,27,18,0.57945,0.439401,0.538222,0.909727,0.908416,1.21545
312,2,15,9,7.5e+20,0.0251189,0.02142,0.7487,3.699,9.84346,295.303,29.5304,24,0.687303,0.561235,0.706232,0.898288,0.85405,0.794094
313,2,15,10,7.5e+20,0.0251189,0.0273861,0.6619,3.113,12.4461,373.384,37.3383,24,0.785647,0.679932,0.816444,0.922442,0.908171,0.959062
314,2,15,11,7.5e+20,0.0251189,0.0350141,0.5885,2.551,15.6074,468.222,46.8223,30,0.870637,0.785916,0.927197,0.973572,0.985364,1.18345
315,2,15,12,7.5e+20,0.0251189,0.0447667,0.5148,2.009,20.239,607.171,60.7171,36,0.93707,0.873752,0.97105,0.974149,0.968671,0.983964
316,2,16,1,7.5e+20,0.0372759,0.003,4.8175,7.446,2.29962,68.988,27,18,0.115551,0.0192686,0.0270699,0.0933864,-0.00386672,-0.0167172
317,2,16,2,7.5e+20,0.0372759,0.0038356,3.8173,7.401,2.52635,75.79,27,18,0.154475,0.0255273,0.0353222,0.12702,-0.00362514,-0.0158092
318,2,16,3,7.5e+20,0.0372759,0.00490394,3.0559,7.33,2.87665,86.2996,27,18,0.207556,0.0327778,0.0463517,2.82667,3.19422,0.12329
319,2,16,4,7.5e+20,0.0372759,0.00626986,2.4678,7.216,3.378,101.34,27,18,0.270751,0.148147,0.220915,0.540701,0.465403,0.54002
320,2,16,5,7.5e+20,0.0372759,0.00801622,1.9977,7.033,4.086,122.58,27,18,0.260551,0.12642,0.19797,0.557892,0.480276,0.498893
321,2,16,6,7.5e+20,0.0372759,0.010249,1.6358,6.757,5.01569,150.471,27,18,0.319275,0.20129,0.288664,0.637132,0.586211,0.768954
322,2,16,7,7.5e+20,0.0372759,0.0131037,1.347,6.342,6.24569,187.371,27,18,0.386475,0.258871,0.359165,0.64705,0.590178,0.748305
323,2,16,8,7.5e+20,0.0372759,0.0167535,1.118,5.758,7.83823,235.147,27,18,0.489444,0.372489,0.462101,0.833616,0.820226,1.04353
324,2,16,9,7.5e+20,0.0372759,0.02142,0.9345,4.997,9.89815,296.944,29.6945,24,0.604382,0.495355,0.633818,0.838594,0.79425,0.836699
325,2,16,10,7.5e+20,0.0372759,0.0273861,0.8129,4.126,12.5093,375.28,37.528,24,0.715783,0.620999,0.755138,1.02074,1.03826,0.897152
326,2,16,11,7.5e+20,0.0372759,0.0350141,0.7171,3.254,15.8538,475.616,47.5615,30,0.822596,0.743075,0.887111,0.946029,0.941236,1.03676
327,2,16,12,7.5e+20,0.0372759,0.0447667,0.6252,2.455,20.6109,618.326,61.8327,36,0.908863,0.845479,0.949061,0.967194,0.965275,0.996154
328,2,16,13,7.5e+20,0.0372759,0.0572357,0.5617,1.996,25.3575,760.724,76.0724,42,0.949484,0.897898,0.971347,1.00489,1.01468,1.20471
329,2,17,1,7.5e+20,0.0553168,0.003,7.103,10.435,3.08619,92.5852,27,18,0.146205,0.0763302,0.117391,0.226408,0.165178,0.198752
330,2,17,2,7.5e+20,0.0553168,0.0038356,5.4218,10.376,3.18223,95.4671,27,18,0.186951,0.106829,0.162053,0.333785,0.270755,0.309741
331,2,17,3,7.5e+20,0.0553168,0.00490394,4.2135,10.273,3.42823,102.846,27,18,0.19916,0.112386,0.174728,0.414178,0.353476,0.435744
332,2,17,4,7.5e+20,0.0553168,0.00626986,3.3373,10.106,3.84012,115.204,27,18,0.198009,0.104903,0.166344,0.404969,0.338717,0.475639
333,2,17,5,7.5e+20,0.0553168,0.00801622,2.6818,9.85,4.44481,133.344,27,18,0.254381,0.168723,0.245237,0.495004,0.44246,0.523609
334,2,17,6,7.5e+20,0.0553168,0.010249,2.1669,9.447,5.30796,159.239,27,18,0.247832,0.154949,0.230923,0.581724,0.541531,0.788041
335,2,17,7,7.5e+20,0.0553168,0.0131037,1.7647,8.842,6.48288,194.487,27,18,0.318047,0.219583,0.307084,0.56735,0.522089,0.65852
336,2,17,8,7.5e+20,0.0553168,0.0167535,1.4456,7.974,8.0625,241.875,27,18,0.406208,0.31104,0.389778,0.745616,0.730472,1.06578
337,2,17,9,7.5e+20,0.0553168,0.02142,1.1994,6.868,10.0785,302.355,30.2355,24,0.524125,0.434321,0.566114,0.763523,0.720389,0.816101
338,2,17,10,7.5e+20,0.0553168,0.0273861,1.0005,5.564,12.7295,381.884,38.1884,24,0.642738,0.561256,0.692142,0.875855,0.866043,1.46529
