# Lookup table for correcting hires column density.  One row per pixel.
# A pixel of a real map is corrected by finding the rows whose observables
# (columns 2 to 6) most resemble its own and reading off C_N.
#
# 20283 rows from 6 models
#
#  1 C_N       -      true column / hires column: the answer
#  2 N_HIRES   cm^-2  final hires column of the pixel
#  3 RES_N     -      column at 18.2" / column at 36.3"
#  4 RES_T     K      temperature at 18.2" - at 36.3"
#  5 SHP_N     -      column from 350-500 / from all bands
#  6 SHP_T     K      the corresponding difference
#  7 CONTRAST  -      hires column / cloud level of the stamp
#  8 IN_CORE   -      1 if inside a true footprint mask
#  9 NODE      -      model the pixel came from
#
#        C_N        N_HIRES       RES_N       RES_T       SHP_N       SHP_T    CONTRAST  IN_CORE  NODE
   1.2613285   4.866526e+21   0.8567540    0.473545   1.1121804   -0.513613     0.81109        1  i05j29k12
   1.2611204   4.863714e+21   0.8567117    0.473617   1.1121465   -0.513528     0.81062        1  i05j29k12
   1.2606613   4.857324e+21   0.8566534    0.473701   1.1120653   -0.513325     0.80955        1  i05j29k12
   1.2599480   4.799469e+21   0.8578583    0.470869   1.1112621   -0.511343     0.79991        1  i05j29k12
   1.2600820   4.797294e+21   0.8580380    0.470488   1.1112268   -0.511258     0.79955        1  i05j29k12
   1.2601437   4.792444e+21   0.8584128    0.469691   1.1111447   -0.511062     0.79874        1  i05j29k12
   1.2594967   4.771688e+21   0.8584227    0.469559   1.1108952   -0.510473     0.79528        1  i05j29k12
   1.2595753   4.765947e+21   0.8586062    0.469151   1.1108119   -0.510269     0.79432        1  i05j29k12
   1.2594440   4.760805e+21   0.8588834    0.468510   1.1106962   -0.509944     0.79347        1  i05j29k12
   1.2593778   4.760480e+21   0.8589398    0.468339   1.1106522   -0.509789     0.79341        0  i05j29k12
   1.2594677   4.772933e+21   0.8583932    0.469625   1.1109119   -0.510513     0.79549        1  i05j29k12
   1.2600851   4.784949e+21   0.8585781    0.469315   1.1110459   -0.510829     0.79749        1  i05j29k12
   1.2606830   4.845909e+21   0.8569521    0.473014   1.1119013   -0.512918     0.80765        1  i05j29k12
   1.2607776   4.860473e+21   0.8566593    0.473706   1.1121048   -0.513424     0.81008        1  i05j29k12
   1.2606830   4.845909e+21   0.8569521    0.473014   1.1119013   -0.512918     0.80765        1  i05j29k12
   1.2600129   4.810706e+21   0.8576274    0.471407   1.1114167   -0.511722     0.80178        1  i05j29k12
   1.2597511   4.802748e+21   0.8576594    0.471296   1.1113126   -0.511465     0.80046        1  i05j29k12
   1.2594677   4.772933e+21   0.8583932    0.469625   1.1109119   -0.510513     0.79549        1  i05j29k12
   1.2594947   4.771757e+21   0.8584208    0.469563   1.1108963   -0.510476     0.79529        1  i05j29k12
   1.2593132   4.762458e+21   0.8585885    0.469156   1.1107620   -0.510141     0.79374        1  i05j29k12
   1.2592832   4.760390e+21   0.8589767    0.468235   1.1106155   -0.509657     0.79340        0  i05j29k12
   1.2596434   4.767913e+21   0.8585777    0.469221   1.1108397   -0.510339     0.79465        1  i05j29k12
   1.2594665   4.772967e+21   0.8583927    0.469626   1.1109121   -0.510513     0.79549        1  i05j29k12
   1.2597719   4.778527e+21   0.8584518    0.469538   1.1109774   -0.510668     0.79642        1  i05j29k12
   1.2600820   4.784818e+21   0.8585768    0.469316   1.1110443   -0.510826     0.79747        1  i05j29k12
   1.2599242   4.799840e+21   0.8578300    0.470929   1.1112680   -0.511356     0.79997        1  i05j29k12
   1.2609983   4.832111e+21   0.8578023    0.471169   1.1116761   -0.512360     0.80535        1  i05j29k12
   1.2605071   4.855736e+21   0.8566456    0.473706   1.1120427   -0.513269     0.80929        1  i05j29k12
   1.2610029   4.835671e+21   0.8576338    0.471539   1.1117320   -0.512497     0.80595        1  i05j29k12
   1.2609385   4.826352e+21   0.8579150    0.470901   1.1115962   -0.512162     0.80439        1  i05j29k12
   1.2609065   4.824674e+21   0.8579147    0.470893   1.1115756   -0.512111     0.80411        1  i05j29k12
   1.2598011   4.808006e+21   0.8575840    0.471482   1.1113837   -0.511640     0.80133        1  i05j29k12
   1.2601456   4.792079e+21   0.8584319    0.469650   1.1111396   -0.511049     0.79868        1  i05j29k12
   1.2600395   4.783311e+21   0.8585588    0.469345   1.1110281   -0.510789     0.79722        1  i05j29k12
   1.2594920   4.771804e+21   0.8584191    0.469567   1.1108969   -0.510478     0.79530        1  i05j29k12
   1.2595420   4.770724e+21   0.8584579    0.469481   1.1108813   -0.510440     0.79512        1  i05j29k12
   1.2594154   4.760652e+21   0.8589148    0.468421   1.1106758   -0.509872     0.79344        1  i05j29k12
   1.2594479   4.760822e+21   0.8588764    0.468527   1.1106990   -0.509953     0.79347        1  i05j29k12
   1.2594565   4.760908e+21   0.8588346    0.468622   1.1107105   -0.509992     0.79348        1  i05j29k12
   1.2601208   4.796418e+21   0.8581129    0.470329   1.1112122   -0.511222     0.79940        1  i05j29k12
   1.2600216   4.798362e+21   0.8579470    0.470680   1.1112445   -0.511300     0.79973        1  i05j29k12
   1.2608549   4.823046e+21   0.8579035    0.470906   1.1115559   -0.512064     0.80384        1  i05j29k12
   1.2608988   4.841564e+21   0.8572315    0.472409   1.1118318   -0.512744     0.80693        1  i05j29k12
   1.2607553   4.844796e+21   0.8570150    0.472878   1.1118847   -0.512875     0.80747        1  i05j29k12
   1.2606154   4.847682e+21   0.8568582    0.473219   1.1119292   -0.512986     0.80795        1  i05j29k12
   1.2604635   4.851470e+21   0.8567140    0.473539   1.1119832   -0.513120     0.80858        1  i05j29k12
   1.2604898   4.852105e+21   0.8567048    0.473562   1.1119929   -0.513144     0.80868        1  i05j29k12
   1.2605135   4.850102e+21   0.8567592    0.473438   1.1119643   -0.513073     0.80835        1  i05j29k12
   1.2597148   4.804150e+21   0.8576113    0.471403   1.1113329   -0.511516     0.80069        1  i05j29k12
   1.2600329   4.783150e+21   0.8585555    0.469351   1.1110260   -0.510782     0.79719        1  i05j29k12
   1.2595418   4.775542e+21   0.8583913    0.469645   1.1109438   -0.510589     0.79592        1  i05j29k12
   1.2594807   4.774210e+21   0.8583831    0.469653   1.1109282   -0.510553     0.79570        1  i05j29k12
   1.2595900   4.769771e+21   0.8585002    0.469390   1.1108674   -0.510406     0.79496        1  i05j29k12
   1.2593339   4.763171e+21   0.8585801    0.469182   1.1107733   -0.510170     0.79386        1  i05j29k12
   1.2593108   4.762605e+21   0.8585842    0.469168   1.1107644   -0.510146     0.79377        1  i05j29k12
   1.2594436   4.761074e+21   0.8587598    0.468784   1.1107241   -0.510034     0.79351        1  i05j29k12
   1.2594385   4.760776e+21   0.8588922    0.468488   1.1106920   -0.509929     0.79346        1  i05j29k12
   1.2594201   4.760677e+21   0.8589111    0.468432   1.1106789   -0.509883     0.79345        1  i05j29k12
   1.2592949   4.760334e+21   0.8589792    0.468223   1.1106137   -0.509650     0.79339        0  i05j29k12
   1.2594259   4.760709e+21   0.8589062    0.468449   1.1106827   -0.509896     0.79345        1  i05j29k12
   1.2601024   4.785813e+21   0.8585811    0.469313   1.1110556   -0.510852     0.79764        1  i05j29k12
   1.2599226   4.799930e+21   0.8578217    0.470947   1.1112701   -0.511362     0.79999        1  i05j29k12
   1.2606501   4.846450e+21   0.8569223    0.473079   1.1119088   -0.512935     0.80774        1  i05j29k12
   1.2608147   4.843642e+21   0.8570868    0.472722   1.1118666   -0.512831     0.80727        1  i05j29k12
   1.2609940   4.837114e+21   0.8575452    0.471732   1.1117563   -0.512557     0.80619        1  i05j29k12
   1.2610012   4.832310e+21   0.8577947    0.471187   1.1116794   -0.512367     0.80539        1  i05j29k12
   1.2609339   4.826001e+21   0.8579154    0.470899   1.1115921   -0.512153     0.80433        1  i05j29k12
   1.2608996   4.824506e+21   0.8579139    0.470893   1.1115735   -0.512107     0.80408        1  i05j29k12
   1.2598708   4.809136e+21   0.8575966    0.471461   1.1113977   -0.511674     0.80152        1  i05j29k12
   1.2597035   4.804697e+21   0.8575967    0.471437   1.1113404   -0.511534     0.80078        1  i05j29k12
   1.2598513   4.801011e+21   0.8577481    0.471104   1.1112870   -0.511404     0.80017        1  i05j29k12
   1.2601478   4.794358e+21   0.8582854    0.469963   1.1111765   -0.511137     0.79906        1  i05j29k12
   1.2601484   4.793473e+21   0.8583487    0.469828   1.1111616   -0.511102     0.79891        1  i05j29k12
   1.2595374   4.775466e+21   0.8583902    0.469646   1.1109427   -0.510586     0.79591        1  i05j29k12
   1.2596266   4.768875e+21   0.8585409    0.469302   1.1108541   -0.510374     0.79481        1  i05j29k12
   1.2594524   4.760853e+21   0.8588628    0.468559   1.1107035   -0.509969     0.79348        1  i05j29k12
   1.2593619   4.760419e+21   0.8589497    0.468307   1.1106426   -0.509756     0.79340        0  i05j29k12
   1.2594128   4.760643e+21   0.8589164    0.468415   1.1106743   -0.509867     0.79344        1  i05j29k12
   1.2594681   4.772871e+21   0.8583944    0.469623   1.1109109   -0.510511     0.79548        1  i05j29k12
   1.2601482   4.792240e+21   0.8584226    0.469671   1.1111421   -0.511055     0.79871        1  i05j29k12
   1.2607558   4.844212e+21   0.8570549    0.472790   1.1118737   -0.512848     0.80737        1  i05j29k12
   1.2597294   4.806499e+21   0.8575787    0.471484   1.1113644   -0.511592     0.80108        1  i05j29k12
   1.2598212   4.801472e+21   0.8577194    0.471166   1.1112943   -0.511421     0.80025        1  i05j29k12
   1.2601498   4.793154e+21   0.8583688    0.469785   1.1111566   -0.511089     0.79886        1  i05j29k12
   1.2594536   4.760856e+21   0.8588602    0.468565   1.1107040   -0.509970     0.79348        1  i05j29k12
   1.2594028   4.760594e+21   0.8589232    0.468393   1.1106678   -0.509845     0.79343        0  i05j29k12
   1.2593811   4.760498e+21   0.8589371    0.468348   1.1106544   -0.509797     0.79342        0  i05j29k12
   1.2593574   4.760404e+21   0.8589522    0.468298   1.1106399   -0.509747     0.79340        0  i05j29k12
   1.2593882   4.760529e+21   0.8589326    0.468362   1.1106589   -0.509813     0.79342        0  i05j29k12
   1.2594042   4.760600e+21   0.8589222    0.468396   1.1106685   -0.509847     0.79343        0  i05j29k12
   1.2594144   4.760647e+21   0.8589154    0.468418   1.1106751   -0.509871     0.79344        1  i05j29k12
   1.2597380   4.806774e+21   0.8575812    0.471480   1.1113677   -0.511600     0.80113        1  i05j29k12
   1.2609092   4.824777e+21   0.8579144    0.470893   1.1115768   -0.512115     0.80413        1  i05j29k12
   1.2609268   4.840714e+21   0.8572904    0.472282   1.1118178   -0.512709     0.80679        1  i05j29k12
   1.2608872   4.841869e+21   0.8572101    0.472456   1.1118373   -0.512757     0.80698        1  i05j29k12
   1.2609018   4.841460e+21   0.8572376    0.472396   1.1118301   -0.512740     0.80691        1  i05j29k12
   1.2609979   4.833171e+21   0.8577613    0.471260   1.1116923   -0.512400     0.80553        1  i05j29k12
   1.2601455   4.790942e+21   0.8584847    0.469536   1.1111229   -0.511010     0.79849        1  i05j29k12
   1.2594483   4.761036e+21   0.8587751    0.468751   1.1107214   -0.510026     0.79351        1  i05j29k12
   1.2593597   4.760410e+21   0.8589513    0.468301   1.1106410   -0.509750     0.79340        0  i05j29k12
   1.2593839   4.760513e+21   0.8589354    0.468353   1.1106564   -0.509805     0.79342        0  i05j29k12
   1.2594104   4.760630e+21   0.8589183    0.468410   1.1106725   -0.509860     0.79344        1  i05j29k12
   1.2594286   4.760727e+21   0.8589034    0.468456   1.1106851   -0.509905     0.79345        1  i05j29k12
   1.2594536   4.760983e+21   0.8587985    0.468701   1.1107177   -0.510014     0.79350        1  i05j29k12
   1.2594985   4.771589e+21   0.8584251    0.469553   1.1108938   -0.510470     0.79526        1  i05j29k12
   1.2601411   4.789559e+21   0.8585330    0.469431   1.1111030   -0.510962     0.79826        1  i05j29k12
   1.2601526   4.794104e+21   0.8583031    0.469925   1.1111725   -0.511128     0.79902        1  i05j29k12
   1.2600863   4.797340e+21   0.8580305    0.470503   1.1112278   -0.511260     0.79956        1  i05j29k12
   1.2609528   4.827280e+21   0.8579092    0.470919   1.1116083   -0.512193     0.80455        1  i05j29k12
   1.2609787   4.837870e+21   0.8574953    0.471840   1.1117689   -0.512589     0.80631        1  i05j29k12
   1.2609528   4.827280e+21   0.8579092    0.470919   1.1116083   -0.512193     0.80455        1  i05j29k12
   1.2597930   4.808244e+21   0.8575891    0.471471   1.1113855   -0.511644     0.80137        1  i05j29k12
   1.2597051   4.804377e+21   0.8576083    0.471411   1.1113357   -0.511522     0.80073        1  i05j29k12
   1.2601497   4.794906e+21   0.8582410    0.470057   1.1111864   -0.511161     0.79915        1  i05j29k12
   1.2600874   4.784849e+21   0.8585767    0.469316   1.1110448   -0.510827     0.79747        1  i05j29k12
   1.2594985   4.771589e+21   0.8584251    0.469553   1.1108938   -0.510470     0.79526        1  i05j29k12
   1.2593920   4.761407e+21   0.8586742    0.468967   1.1107386   -0.510077     0.79357        1  i05j29k12
   1.2594331   4.760751e+21   0.8588988    0.468470   1.1106882   -0.509915     0.79346        1  i05j29k12
   1.2594002   4.760583e+21   0.8589248    0.468388   1.1106661   -0.509838     0.79343        0  i05j29k12
   1.2594067   4.760611e+21   0.8589205    0.468402   1.1106702   -0.509853     0.79344        0  i05j29k12
   1.2594543   4.760872e+21   0.8588534    0.468581   1.1107058   -0.509975     0.79348        1  i05j29k12
   1.2595473   4.765501e+21   0.8586072    0.469145   1.1108054   -0.510252     0.79425        1  i05j29k12
   1.2601514   4.791991e+21   0.8584350    0.469644   1.1111387   -0.511047     0.79867        1  i05j29k12
   1.2607442   4.820161e+21   0.8578603    0.470980   1.1115233   -0.511983     0.80336        1  i05j29k12
   1.2609978   4.833078e+21   0.8577654    0.471251   1.1116908   -0.512396     0.80551        1  i05j29k12
   1.2609904   4.836001e+21   0.8576132    0.471584   1.1117375   -0.512511     0.80600        1  i05j29k12
   1.2609920   4.836082e+21   0.8576075    0.471597   1.1117387   -0.512513     0.80601        1  i05j29k12
   1.2609889   4.835884e+21   0.8576211    0.471566   1.1117354   -0.512506     0.80598        1  i05j29k12
   1.2609890   4.835530e+21   0.8576424    0.471520   1.1117291   -0.512489     0.80592        1  i05j29k12
   1.2609899   4.835295e+21   0.8576563    0.471490   1.1117252   -0.512480     0.80588        1  i05j29k12
   1.2606785   4.818825e+21   0.8578331    0.471028   1.1115085   -0.511947     0.80314        1  i05j29k12
   1.2595520   4.770490e+21   0.8584672    0.469461   1.1108782   -0.510432     0.79508        1  i05j29k12
   1.2594254   4.760707e+21   0.8589067    0.468447   1.1106826   -0.509896     0.79345        1  i05j29k12
   1.2594016   4.760588e+21   0.8589241    0.468390   1.1106666   -0.509840     0.79343        0  i05j29k12
   1.2593394   4.760342e+21   0.8589635    0.468262   1.1106294   -0.509708     0.79339        0  i05j29k12
   1.2594480   4.760825e+21   0.8588754    0.468530   1.1106993   -0.509953     0.79347        1  i05j29k12
   1.2601185   4.786473e+21   0.8585815    0.469316   1.1110639   -0.510872     0.79775        1  i05j29k12
   1.2601390   4.788678e+21   0.8585549    0.469381   1.1110917   -0.510937     0.79811        1  i05j29k12
   1.2601510   4.791529e+21   0.8584576    0.469595   1.1111319   -0.511032     0.79859        1  i05j29k12
   1.2601439   4.795489e+21   0.8581923    0.470160   1.1111964   -0.511185     0.79925        1  i05j29k12
   1.2608265   4.822286e+21   0.8578928    0.470923   1.1115471   -0.512041     0.80371        1  i05j29k12
   1.2609952   4.833182e+21   0.8577566    0.471270   1.1116926   -0.512400     0.80553        1  i05j29k12
   1.2609792   4.829422e+21   0.8578791    0.470994   1.1116371   -0.512262     0.80490        1  i05j29k12
   1.2609516   4.826771e+21   0.8579123    0.470910   1.1116022   -0.512177     0.80446        1  i05j29k12
   1.2600600   4.811341e+21   0.8576407    0.471383   1.1114242   -0.511739     0.80189        1  i05j29k12
   1.2597306   4.806517e+21   0.8575804    0.471480   1.1113644   -0.511592     0.80109        1  i05j29k12
   1.2601524   4.793991e+21   0.8583116    0.469908   1.1111707   -0.511124     0.79900        1  i05j29k12
   1.2594166   4.760666e+21   0.8589132    0.468425   1.1106770   -0.509877     0.79344        1  i05j29k12
   1.2592843   4.760262e+21   0.8589940    0.468180   1.1106044   -0.509618     0.79338        0  i05j29k12
   1.2592186   4.760361e+21   0.8590104    0.468150   1.1105917   -0.509571     0.79339        0  i05j29k12
   1.2594268   4.760715e+21   0.8589054    0.468451   1.1106835   -0.509899     0.79345        1  i05j29k12
   1.2593881   4.761436e+21   0.8586699    0.468978   1.1107395   -0.510078     0.79357        1  i05j29k12
   1.2594059   4.763967e+21   0.8585896    0.469169   1.1107845   -0.510199     0.79399        1  i05j29k12
   1.2609717   4.829760e+21   0.8578694    0.471016   1.1116418   -0.512275     0.80496        1  i05j29k12
   1.2609779   4.829983e+21   0.8578637    0.471029   1.1116450   -0.512282     0.80500        1  i05j29k12
   1.2609802   4.830036e+21   0.8578622    0.471031   1.1116458   -0.512285     0.80501        1  i05j29k12
   1.2605094   4.816234e+21   0.8577695    0.471146   1.1114804   -0.511877     0.80271        1  i05j29k12
   1.2597496   4.807197e+21   0.8575792    0.471486   1.1113734   -0.511615     0.80120        1  i05j29k12
   1.2601527   4.792699e+21   0.8583958    0.469728   1.1111496   -0.511073     0.79878        1  i05j29k12
   1.2594130   4.761271e+21   0.8587026    0.468907   1.1107337   -0.510062     0.79355        1  i05j29k12
   1.2593716   4.760460e+21   0.8589433    0.468328   1.1106486   -0.509777     0.79341        0  i05j29k12
   1.2593598   4.760415e+21   0.8589507    0.468303   1.1106417   -0.509753     0.79340        0  i05j29k12
   1.2593067   4.760255e+21   0.8589851    0.468199   1.1106114   -0.509645     0.79338        0  i05j29k12
   1.2593361   4.760334e+21   0.8589655    0.468255   1.1106276   -0.509703     0.79339        0  i05j29k12
   1.2593784   4.760488e+21   0.8589388    0.468342   1.1106526   -0.509791     0.79341        0  i05j29k12
   1.2594135   4.760650e+21   0.8589154    0.468419   1.1106746   -0.509868     0.79344        1  i05j29k12
   1.2593230   4.762766e+21   0.8585854    0.469166   1.1107670   -0.510155     0.79379        1  i05j29k12
   1.2593498   4.763301e+21   0.8585832    0.469176   1.1107753   -0.510177     0.79388        1  i05j29k12
   1.2593976   4.763913e+21   0.8585879    0.469172   1.1107841   -0.510199     0.79399        1  i05j29k12
   1.2596237   4.766832e+21   0.8586008    0.469168   1.1108240   -0.510299     0.79447        1  i05j29k12
   1.2596383   4.768396e+21   0.8585598    0.469261   1.1108471   -0.510357     0.79473        1  i05j29k12
   1.2601446   4.789582e+21   0.8585320    0.469433   1.1111040   -0.510965     0.79826        1  i05j29k12
   1.2601511   4.792936e+21   0.8583820    0.469757   1.1111531   -0.511082     0.79882        1  i05j29k12
   1.2601447   4.795096e+21   0.8582264    0.470088   1.1111892   -0.511168     0.79918        1  i05j29k12
   1.2597181   4.803687e+21   0.8576237    0.471375   1.1113263   -0.511499     0.80061        1  i05j29k12
   1.2609312   4.826476e+21   0.8579129    0.470906   1.1115977   -0.512166     0.80441        1  i05j29k12
   1.2608979   4.824903e+21   0.8579121    0.470899   1.1115782   -0.512118     0.80415        1  i05j29k12
   1.2606590   4.818461e+21   0.8578243    0.471045   1.1115050   -0.511938     0.80308        1  i05j29k12
   1.2601737   4.812711e+21   0.8576731    0.471324   1.1114398   -0.511778     0.80212        1  i05j29k12
   1.2597311   4.806556e+21   0.8575798    0.471482   1.1113652   -0.511595     0.80109        1  i05j29k12
   1.2601328   4.787614e+21   0.8585727    0.469339   1.1110781   -0.510904     0.79794        1  i05j29k12
   1.2594525   4.760853e+21   0.8588625    0.468559   1.1107035   -0.509969     0.79348        1  i05j29k12
   1.2593731   4.760465e+21   0.8589423    0.468330   1.1106494   -0.509780     0.79341        0  i05j29k12
   1.2592866   4.760235e+21   0.8589970    0.468169   1.1106026   -0.509612     0.79337        0  i05j29k12
   1.2593378   4.760339e+21   0.8589645    0.468259   1.1106285   -0.509705     0.79339        0  i05j29k12
   1.2593505   4.760382e+21   0.8589564    0.468284   1.1106362   -0.509733     0.79340        0  i05j29k12
   1.2593952   4.760562e+21   0.8589281    0.468377   1.1106628   -0.509827     0.79343        0  i05j29k12
   1.2594316   4.760746e+21   0.8588999    0.468467   1.1106876   -0.509914     0.79346        1  i05j29k12
   1.2594490   4.760832e+21   0.8588724    0.468537   1.1107006   -0.509958     0.79347        1  i05j29k12
   1.2595547   4.775843e+21   0.8583911    0.469646   1.1109475   -0.510597     0.79597        1  i05j29k12
   1.2597142   4.804037e+21   0.8576146    0.471395   1.1113315   -0.511513     0.80067        1  i05j29k12
   1.2608492   4.822971e+21   0.8579035    0.470905   1.1115550   -0.512062     0.80383        1  i05j29k12
   1.2607359   4.820168e+21   0.8578586    0.470984   1.1115231   -0.511983     0.80336        1  i05j29k12
   1.2602201   4.812950e+21   0.8576807    0.471310   1.1114433   -0.511786     0.80216        1  i05j29k12
   1.2601494   4.793803e+21   0.8583257    0.469877   1.1111674   -0.511116     0.79897        1  i05j29k12
   1.2601497   4.792348e+21   0.8584161    0.469685   1.1111441   -0.511060     0.79872        1  i05j29k12
   1.2594450   4.760810e+21   0.8588815    0.468515   1.1106968   -0.509945     0.79347        1  i05j29k12
   1.2594279   4.760721e+21   0.8589042    0.468454   1.1106845   -0.509903     0.79345        1  i05j29k12
   1.2594051   4.760607e+21   0.8589214    0.468399   1.1106692   -0.509850     0.79343        0  i05j29k12
   1.2593801   4.760499e+21   0.8589375    0.468347   1.1106544   -0.509797     0.79342        0  i05j29k12
   1.2594530   4.760855e+21   0.8588610    0.468563   1.1107040   -0.509970     0.79348        1  i05j29k12
   1.2596459   4.768056e+21   0.8585731    0.469232   1.1108417   -0.510343     0.79468        1  i05j29k12
   1.2596004   4.769602e+21   0.8585074    0.469375   1.1108648   -0.510399     0.79493        1  i05j29k12
   1.2595599   4.770418e+21   0.8584691    0.469458   1.1108772   -0.510429     0.79507        1  i05j29k12
   1.2601481   4.793169e+21   0.8583681    0.469787   1.1111569   -0.511090     0.79886        1  i05j29k12
   1.2598422   4.801121e+21   0.8577421    0.471117   1.1112886   -0.511407     0.80019        1  i05j29k12
   1.2601207   4.811864e+21   0.8576541    0.471358   1.1114306   -0.511754     0.80198        1  i05j29k12
   1.2599345   4.799715e+21   0.8578378    0.470912   1.1112666   -0.511354     0.79995        1  i05j29k12
   1.2599785   4.781601e+21   0.8585256    0.469404   1.1110100   -0.510745     0.79693        1  i05j29k12
   1.2596310   4.768818e+21   0.8585431    0.469297   1.1108532   -0.510371     0.79480        1  i05j29k12
   1.2592872   4.760225e+21   0.8589985    0.468164   1.1106025   -0.509612     0.79337        0  i05j29k12
   1.2594325   4.760750e+21   0.8588991    0.468469   1.1106881   -0.509915     0.79346        1  i05j29k12
   1.2593370   4.761869e+21   0.8586176    0.469090   1.1107509   -0.510111     0.79364        1  i05j29k12
   1.2601281   4.796204e+21   0.8581310    0.470290   1.1112086   -0.511214     0.79937        1  i05j29k12
   1.2599189   4.799943e+21   0.8578219    0.470946   1.1112701   -0.511363     0.79999        1  i05j29k12
   1.2596917   4.804638e+21   0.8575987    0.471431   1.1113391   -0.511531     0.80077        1  i05j29k12
   1.2596945   4.805314e+21   0.8575869    0.471460   1.1113485   -0.511554     0.80089        1  i05j29k12
   1.2597304   4.806654e+21   0.8575777    0.471486   1.1113664   -0.511598     0.80111        1  i05j29k12
   1.2602474   4.813681e+21   0.8576916    0.471292   1.1114517   -0.511807     0.80228        1  i05j29k12
   1.2603261   4.814286e+21   0.8577136    0.471249   1.1114583   -0.511823     0.80238        1  i05j29k12
   1.2596917   4.804638e+21   0.8575987    0.471431   1.1113391   -0.511531     0.80077        1  i05j29k12
   1.2597004   4.803960e+21   0.8576158    0.471393   1.1113296   -0.511507     0.80066        1  i05j29k12
   1.2599424   4.780877e+21   0.8585090    0.469434   1.1110026   -0.510728     0.79681        1  i05j29k12
   1.2596467   4.767859e+21   0.8585796    0.469217   1.1108390   -0.510337     0.79464        1  i05j29k12
   1.2594242   4.760705e+21   0.8589074    0.468444   1.1106821   -0.509894     0.79345        1  i05j29k12
   1.2593528   4.760393e+21   0.8589547    0.468289   1.1106379   -0.509740     0.79340        0  i05j29k12
   1.2592377   4.760216e+21   0.8590199    0.468113   1.1105857   -0.509551     0.79337        0  i05j29k12
   1.2592024   4.760250e+21   0.8590263    0.468102   1.1105780   -0.509522     0.79337        0  i05j29k12
   1.2592346   4.760193e+21   0.8590229    0.468104   1.1105831   -0.509542     0.79337        0  i05j29k12
   1.2594207   4.760682e+21   0.8589107    0.468433   1.1106794   -0.509886     0.79345        1  i05j29k12
   1.2595030   4.771535e+21   0.8584259    0.469551   1.1108926   -0.510466     0.79526        1  i05j29k12
   1.2594852   4.774415e+21   0.8583806    0.469659   1.1109307   -0.510558     0.79574        1  i05j29k12
   1.2599472   4.799422e+21   0.8578641    0.470857   1.1112612   -0.511341     0.79990        1  i05j29k12
   1.2597084   4.804606e+21   0.8575998    0.471429   1.1113396   -0.511533     0.80077        1  i05j29k12
   1.2597092   4.805175e+21   0.8575902    0.471453   1.1113470   -0.511550     0.80086        1  i05j29k12
   1.2597124   4.805739e+21   0.8575835    0.471470   1.1113547   -0.511569     0.80096        1  i05j29k12
   1.2599903   4.798826e+21   0.8579098    0.470759   1.1112516   -0.511317     0.79980        1  i05j29k12
   1.2595030   4.771535e+21   0.8584259    0.469551   1.1108926   -0.510466     0.79526        1  i05j29k12
   1.2596419   4.768369e+21   0.8585616    0.469257   1.1108462   -0.510354     0.79473        1  i05j29k12
   1.2593142   4.760276e+21   0.8589797    0.468213   1.1106156   -0.509659     0.79338        0  i05j29k12
   1.2594373   4.760771e+21   0.8588936    0.468484   1.1106912   -0.509926     0.79346        1  i05j29k12
   1.2594353   4.761129e+21   0.8587413    0.468824   1.1107275   -0.510044     0.79352        1  i05j29k12
   1.2596309   4.768833e+21   0.8585427    0.469298   1.1108533   -0.510371     0.79481        1  i05j29k12
   1.2595696   4.775949e+21   0.8583937    0.469642   1.1109489   -0.510601     0.79599        1  i05j29k12
   1.2601486   4.792287e+21   0.8584198    0.469677   1.1111431   -0.511058     0.79871        1  i05j29k12
   1.2601494   4.793492e+21   0.8583469    0.469832   1.1111621   -0.511103     0.79892        1  i05j29k12
   1.2597020   4.804613e+21   0.8576023    0.471424   1.1113393   -0.511532     0.80077        1  i05j29k12
   1.2598892   4.800306e+21   0.8577966    0.471001   1.1112755   -0.511375     0.80005        1  i05j29k12
   1.2599212   4.780523e+21   0.8585005    0.469450   1.1109989   -0.510719     0.79675        1  i05j29k12
   1.2595639   4.770339e+21   0.8584731    0.469449   1.1108760   -0.510427     0.79506        1  i05j29k12
   1.2596227   4.766694e+21   0.8586046    0.469158   1.1108219   -0.510295     0.79445        1  i05j29k12
   1.2595832   4.765992e+21   0.8586082    0.469147   1.1108122   -0.510270     0.79433        1  i05j29k12
   1.2594688   4.764631e+21   0.8585978    0.469158   1.1107937   -0.510222     0.79411        1  i05j29k12
   1.2594461   4.761052e+21   0.8587689    0.468765   1.1107227   -0.510030     0.79351        1  i05j29k12
   1.2594250   4.760706e+21   0.8589069    0.468446   1.1106826   -0.509896     0.79345        1  i05j29k12
   1.2594207   4.760684e+21   0.8589103    0.468434   1.1106796   -0.509886     0.79345        1  i05j29k12
   1.2594029   4.760595e+21   0.8589233    0.468392   1.1106679   -0.509845     0.79343        0  i05j29k12
   1.2592581   4.760179e+21   0.8590174    0.468115   1.1105893   -0.509564     0.79336        0  i05j29k12
   1.2592929   4.760237e+21   0.8589941    0.468174   1.1106054   -0.509623     0.79337        0  i05j29k12
   1.2593984   4.760576e+21   0.8589258    0.468384   1.1106648   -0.509834     0.79343        0  i05j29k12
   1.2594224   4.761212e+21   0.8587155    0.468880   1.1107313   -0.510056     0.79354        1  i05j29k12
   1.2594486   4.764448e+21   0.8585951    0.469162   1.1107915   -0.510218     0.79407        1  i05j29k12
