ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak18_f1p2,R_exc18_f1p2,R_int18_f1p2
1777,7,21,9,2.4e+22,0.26827,0.02142,4.3638,1.656,15.3,458.999,45.8999,24,0.425965,0.191983,0.30851,0.182423,0.292506,0.355337,0.337813,0.355337,0.337813,43.6049,43.6049,0.601345,0.791961,1.41957,0.752525,1.34593,1.26516,1.20277,1.26516,1.20277,0.666874,1.05983,1.47651
1778,7,21,10,2.4e+22,0.26827,0.0273861,3.5519,1.531,17.286,518.581,51.8581,24,0.455262,0.224421,0.321399,0.210576,0.299787,0.376356,0.352692,0.37371,0.35037,48,49.2652,0.566459,0.759228,2.42763,0.712388,2.26439,2.13142,1.99741,2.11314,1.98116,0.608485,0.95537,2.34659
1779,7,21,11,2.4e+22,0.26827,0.0350141,2.9482,1.402,20.145,604.351,60.4351,30,0.486729,0.26491,0.374585,0.243259,0.34102,0.386303,0.354048,0.386303,0.354048,57.4134,57.4134,1.27602,3.42868,1.93013,3.14846,1.75718,1.77219,1.62421,1.77219,1.62421,1.33117,4.04354,1.96719
1780,7,21,12,2.4e+22,0.26827,0.0447667,2.4753,1.284,24.1466,724.397,72.4397,36,0.516419,0.315123,0.411331,0.278523,0.35877,0.395524,0.349576,0.395524,0.349576,68.8177,68.8177,0.89178,2.5224,1.85659,2.22944,1.61935,1.6474,1.45602,1.6474,1.45602,0.91049,2.80753,1.87483
1781,7,21,13,2.4e+22,0.26827,0.0572357,2.1054,1.191,29.4493,883.48,88.348,48,0.53886,0.36821,0.456573,0.304535,0.370584,0.406805,0.339509,0.406805,0.339509,83.9306,83.9306,1.61672,8.68327,1.38048,7.18166,1.12049,0.811856,0.677553,0.811856,0.677553,1.63095,9.27161,1.3815
1782,7,21,14,2.4e+22,0.26827,0.0731778,1.8067,1.124,36.4109,1092.33,109.233,60,0.551198,0.412362,0.478946,0.302333,0.342383,0.39569,0.30243,0.39569,0.30243,103.771,103.771,0.446075,-0.0116492,-0.0523169,-0.00854088,-0.0373996,0.156235,0.119412,0.156235,0.119412,0.44754,-0.012122,-0.0470132
1783,7,21,15,2.4e+22,0.26827,0.0935603,1.5597,1.078,45.5147,1365.44,136.544,72,0.557556,0.456341,0.506713,0.263762,0.2826,0.363087,0.242503,0.363087,0.242503,129.717,129.717,0.478178,0.22651,0.691678,0.130921,0.385757,1.10289,0.73661,1.10289,0.73661,0.478689,0.232185,0.691685
1788,7,22,2,2.4e+22,0.398107,0.0038356,58.9916,1.877,29.633,888.991,88.8991,18,0.381234,0.142135,0.250659,0.13731,0.229589,0.328712,0.28738,0.311322,0.272853,36,54,0.692859,0.843574,0.90921,0.814936,0.832784,0.701595,0.613377,0.584299,0.512099,0.828319,1.27032,0.821842
1789,7,22,3,2.4e+22,0.398107,0.00490394,49.8561,1.901,28.8122,864.365,86.4366,18,0.382914,0.146177,0.253031,0.141182,0.232015,0.332931,0.292607,0.316999,0.279279,36,54,0.575381,0.600014,0.741579,0.579513,0.679988,0.463091,0.407002,0.289556,0.255101,0.685467,0.896941,0.64084
1790,7,22,4,2.4e+22,0.398107,0.00626986,33.9003,1.949,26.5158,795.474,79.5474,18,0.382955,0.153348,0.255061,0.148158,0.234997,0.338395,0.30332,0.322918,0.290074,36,54,0.610254,0.680491,0.886178,0.65746,0.816469,0.594597,0.532965,0.431133,0.387283,0.723307,1.00154,0.778992
1791,7,22,5,2.4e+22,0.398107,0.00801622,22.2346,1.981,23.7508,712.525,71.2525,24,0.381577,0.160249,0.296269,0.154924,0.270492,0.340066,0.31209,0.305564,0.281664,48,67.6899,0.684285,0.847703,0.850092,0.819532,0.776131,0.7026,0.644801,0.576589,0.53149,0.806636,1.22517,0.887285
1792,7,22,6,2.4e+22,0.398107,0.010249,16.1061,1.984,21.8152,654.455,65.4455,24,0.382541,0.166417,0.29871,0.160886,0.276886,0.347933,0.323762,0.326997,0.305105,48,62.1732,0.91479,1.32566,0.899066,1.28161,0.833379,0.758025,0.705364,0.740845,0.691247,1.07096,1.88359,0.938493
1793,7,22,7,2.4e+22,0.398107,0.0131037,11.1798,1.955,20.1727,605.182,60.5182,24,0.388032,0.175411,0.30003,0.16939,0.281349,0.352017,0.331138,0.33994,0.320279,48,57.4923,0.635597,0.771656,1.04617,0.74517,0.981028,0.846096,0.795912,0.79499,0.74901,0.73426,1.06826,1.09315
1794,7,22,8,2.4e+22,0.398107,0.0167535,8.1891,1.889,19.5352,586.057,58.6057,24,0.39997,0.188964,0.30418,0.181986,0.286328,0.359353,0.339314,0.349889,0.330781,48,55.6754,0.683384,0.899789,1.12226,0.866564,1.0564,0.999079,0.943366,0.991677,0.937521,0.775,1.20646,1.07543
1795,7,22,9,2.4e+22,0.398107,0.02142,6.1994,1.784,19.873,596.189,59.6189,24,0.419265,0.208871,0.311403,0.200114,0.292429,0.37345,0.351953,0.363258,0.34282,48,56.6379,0.690213,0.955602,1.41855,0.915536,1.33212,1.30938,1.23401,1.25307,1.18257,0.763815,1.22966,1.38293
1796,7,22,10,2.4e+22,0.398107,0.0273861,4.885,1.655,21.1753,635.258,63.5258,30,0.444552,0.234969,0.359057,0.223154,0.335221,0.375668,0.352044,0.37512,0.351562,60,60.3495,0.649447,0.906525,0.811994,0.860942,0.758088,0.74875,0.701666,0.749411,0.702347,0.699521,1.11269,0.826818
1797,7,22,11,2.4e+22,0.398107,0.0350141,3.949,1.513,23.5071,705.212,70.5212,30,0.474724,0.270076,0.36465,0.252708,0.334396,0.390134,0.359401,0.379382,0.350171,60,66.9952,0.605123,0.84716,1.04717,0.79268,0.960291,0.941226,0.867081,0.947848,0.874865,0.634613,0.987693,1.01641
1798,7,22,12,2.4e+22,0.398107,0.0447667,3.2606,1.379,26.9862,809.585,80.9585,36,0.50464,0.312379,0.393951,0.285097,0.351312,0.386494,0.347328,0.376371,0.339041,72,76.9105,0.60593,0.924073,0.91289,0.843367,0.814084,0.61644,0.553972,0.586326,0.528171,0.622128,1.02764,0.890776
1799,7,22,13,2.4e+22,0.398107,0.0572357,2.726,1.263,31.9378,958.135,95.8135,48,0.529844,0.359478,0.436348,0.314134,0.370673,0.384122,0.332239,0.384122,0.332239,91.0229,91.0229,0.710427,1.64632,1.29548,1.43866,1.1005,1.10173,0.952924,1.10173,0.952924,0.719341,1.76276,1.29746
1800,7,22,14,2.4e+22,0.398107,0.0731778,2.3015,1.173,38.7547,1162.64,116.264,60,0.546914,0.403155,0.461688,0.32601,0.360117,0.386967,0.313958,0.386967,0.313958,110.451,110.451,0.66081,1.83564,2.47522,1.48438,1.93067,2.20944,1.79258,2.20944,1.79258,0.664153,1.91365,2.47556
1801,7,22,15,2.4e+22,0.398107,0.0935603,1.9692,1.112,47.58,1427.4,142.74,72,0.556044,0.443649,0.487869,0.312265,0.32684,0.384453,0.283026,0.384453,0.283026,135.603,135.603,0.461488,-0.0247556,-0.105257,-0.0174244,-0.070515,-0.0602172,-0.0443307,-0.0602172,-0.0443307,0.462358,-0.0254074,-0.10526
1802,7,22,16,2.4e+22,0.398107,0.11962,1.7019,1.072,58.846,1765.38,176.538,90,0.560109,0.475774,0.514084,0.254966,0.257955,0.34148,0.2179,0.34148,0.2179,167.711,167.711,0.483939,-0.103094,-0.335472,-0.0552476,-0.168332,-0.892202,-0.569317,-0.892202,-0.569317,0.484238,-0.104841,-0.335472
1806,7,23,4,2.4e+22,0.590784,0.00626986,54.9849,1.979,42.2926,1268.78,126.878,24,0.386188,0.161019,0.310878,0.155734,0.277899,0.354559,0.291429,0.310629,0.256223,48,72,0.615112,0.66907,0.84592,0.647109,0.756183,0.471786,0.387784,0.233822,0.192869,0.726925,0.970259,0.878818
1807,7,23,5,2.4e+22,0.590784,0.00801622,38.561,2.017,39.3708,1181.12,118.112,24,0.385389,0.168769,0.312113,0.163355,0.28111,0.358548,0.30303,0.316237,0.268125,48,72,0.639343,0.729996,0.940881,0.706575,0.847421,0.7063,0.596935,0.708821,0.600981,0.751471,1.03927,0.846374
1808,7,23,6,2.4e+22,0.590784,0.010249,27.3462,2.033,36.1433,1084.3,108.43,24,0.386483,0.177246,0.312438,0.171617,0.283567,0.361938,0.314889,0.321437,0.28049,48,72,0.719776,0.89992,0.76426,0.871341,0.693637,0.575571,0.500752,0.588578,0.513602,0.839264,1.25417,0.6912
1809,7,23,7,2.4e+22,0.590784,0.0131037,19.4332,2.021,32.9852,989.556,98.9556,24,0.391111,0.187996,0.314371,0.181948,0.287365,0.371324,0.331098,0.338075,0.30232,48,72,0.641461,0.746513,0.757627,0.722498,0.692543,0.50445,0.449802,0.397238,0.355227,0.739088,1.01403,0.671825
1810,7,23,8,2.4e+22,0.590784,0.0167535,13.2043,1.968,30.0297,900.891,90.0891,24,0.401957,0.203442,0.315484,0.196525,0.290293,0.377921,0.344075,0.35028,0.319803,48,72,0.672027,0.833737,0.933506,0.805391,0.858966,0.757619,0.689768,0.793393,0.724362,0.759537,1.09252,0.858754
1811,7,23,9,2.4e+22,0.590784,0.02142,9.5723,1.881,28.5283,855.849,85.5849,30,0.41754,0.221397,0.348689,0.213113,0.31943,0.371711,0.341857,0.342763,0.316463,60,81.3057,0.69221,0.901654,0.841054,0.867915,0.770481,0.740287,0.680831,0.798487,0.737221,0.765559,1.1378,0.864788
1812,7,23,10,2.4e+22,0.590784,0.0273861,7.1413,1.759,28.3549,850.647,85.0647,30,0.440218,0.246763,0.354494,0.236017,0.325051,0.384621,0.354167,0.35659,0.329591,60,80.8114,0.755209,1.08718,0.946212,1.03984,0.867624,0.786197,0.723947,0.675205,0.624082,0.814852,1.3149,0.914547
1813,7,23,11,2.4e+22,0.590784,0.0350141,5.5497,1.619,29.5639,886.918,88.6918,36,0.466978,0.277821,0.382859,0.262959,0.349173,0.38669,0.354087,0.369128,0.339008,72,84.2572,0.711163,1.05271,0.770737,0.996391,0.702924,0.562454,0.515032,0.505915,0.464634,0.749162,1.21944,0.783797
1814,7,23,12,2.4e+22,0.590784,0.0447667,4.4301,1.474,32.2214,966.643,96.6643,42,0.495472,0.314078,0.405527,0.292123,0.363396,0.384242,0.346499,0.372321,0.336645,84,91.8311,0.650198,0.98143,0.952111,0.912824,0.853195,0.932277,0.840702,0.886128,0.80122,0.670885,1.09091,0.959098
1815,7,23,13,2.4e+22,0.590784,0.0572357,3.6087,1.341,36.5457,1096.37,109.637,48,0.521218,0.35314,0.419921,0.318802,0.363877,0.377991,0.331064,0.364143,0.320221,96,104.155,0.628281,1.01019,1.3007,0.911964,1.1271,0.922046,0.807576,0.868593,0.763826,0.638549,1.08394,1.30638
1816,7,23,14,2.4e+22,0.590784,0.0731778,3.0111,1.237,42.5473,1276.42,127.642,60,0.540092,0.389978,0.436688,0.335328,0.358066,0.354085,0.297855,0.35153,0.296021,120,121.26,0.61289,1.15231,1.32742,0.990831,1.08843,1.32575,1.11522,1.314,1.10651,0.61753,1.20565,1.32807
1817,7,23,15,2.4e+22,0.590784,0.0935603,2.5333,1.157,50.9917,1529.75,152.975,72,0.553485,0.431055,0.464771,0.339572,0.345137,0.367494,0.288106,0.363523,0.285637,144,145.326,0.607483,1.40565,1.31954,1.10733,0.979886,0.884713,0.693594,0.870612,0.684082,0.609326,1.44536,1.31967
1818,7,23,16,2.4e+22,0.590784,0.11962,2.1635,1.102,61.9224,1857.67,185.767,90,0.559847,0.462469,0.495346,0.311465,0.3087,0.369419,0.261512,0.369419,0.261512,176.479,176.479,0.481799,0.167377,0.381967,0.112726,0.238042,0.728663,0.515822,0.728663,0.515822,0.482333,0.170307,0.381968
1819,7,23,17,2.4e+22,0.590784,0.152938,1.8561,1.064,76.566,2296.98,229.698,108,0.562149,0.489888,0.530804,0.236719,0.227295,0.330894,0.197914,0.323462,0.195351,216,218.213,0.494253,0.0574678,0.297651,0.027769,0.127457,0.00960714,0.00574621,0.0302508,0.0182696,0.494427,0.0581429,0.297651
1822,7,24,5,2.4e+22,0.876712,0.00801622,58.6746,2.042,61.5763,1847.29,184.729,24,0.388594,0.175274,0.323274,0.169776,0.291686,0.372587,0.293487,0.34468,0.256886,48,72,0.673541,0.781081,0.870683,0.756579,0.785605,0.606247,0.47754,0.408367,0.304351,0.789636,1.09991,0.894081
1823,7,24,6,2.4e+22,0.876712,0.010249,48.9036,2.054,59.6079,1788.24,178.824,24,0.388956,0.179953,0.323949,0.174358,0.293431,0.374762,0.29796,0.349024,0.265737,48,72,0.702644,0.847411,0.946754,0.82106,0.857565,0.723257,0.575034,0.639873,0.48718,0.82006,1.17865,0.962121
1824,7,24,7,2.4e+22,0.876712,0.0131037,33.1417,2.053,54.6757,1640.27,164.027,24,0.393526,0.192442,0.325613,0.186435,0.297202,0.37758,0.307184,0.35374,0.282763,48,72,0.653237,0.750532,0.958336,0.727104,0.874719,0.690821,0.562023,0.613948,0.490761,0.752109,1.01223,0.916363
1825,7,24,8,2.4e+22,0.876712,0.0167535,22.4866,2.012,49.4429,1483.29,148.329,24,0.40394,0.209232,0.329499,0.202422,0.302603,0.384421,0.32126,0.365622,0.305698,48,72,0.677419,0.817643,0.99533,0.791033,0.914084,0.713353,0.596148,0.64755,0.54142,0.7655,1.06351,0.931282
1826,7,24,9,2.4e+22,0.876712,0.02142,15.9556,1.941,45.2782,1358.35,135.835,30,0.418337,0.228424,0.36089,0.22041,0.325098,0.389916,0.336161,0.351376,0.303954,60,90,0.711596,0.897764,0.956203,0.866266,0.86137,0.715876,0.617182,0.510612,0.441699,0.788003,1.12605,0.982691
1827,7,24,10,2.4e+22,0.876712,0.0273861,11.1685,1.827,42.136,1264.08,126.408,30,0.43934,0.253669,0.362209,0.243529,0.327838,0.394418,0.3474,0.357905,0.316274,60,90,0.770973,1.07313,0.933005,1.03023,0.844467,0.700934,0.617378,0.709774,0.627213,0.833231,1.28989,0.864827
1828,7,24,11,2.4e+22,0.876712,0.0350141,8.2154,1.695,41.0341,1231.02,123.102,36,0.463882,0.283189,0.380114,0.269684,0.339143,0.39244,0.348276,0.343472,0.306791,72,108,0.660799,0.857603,0.739136,0.816705,0.659467,0.455159,0.403937,0.249219,0.222603,0.697972,0.989467,0.75808
1829,7,24,12,2.4e+22,0.876712,0.0447667,6.2638,1.552,41.9423,1258.27,125.827,42,0.490226,0.317065,0.399738,0.298007,0.351219,0.398356,0.352122,0.352485,0.314354,84,119.536,0.638427,0.876678,0.68986,0.823983,0.606127,0.59973,0.530125,0.742035,0.661763,0.660953,0.973509,0.70265
1830,7,24,13,2.4e+22,0.876712,0.0572357,4.9762,1.42,44.7673,1343.02,134.302,48,0.513887,0.35033,0.413927,0.322634,0.357421,0.39965,0.347383,0.359413,0.315644,96,127.587,0.605764,0.846478,0.692811,0.779557,0.598234,0.631873,0.549235,0.747702,0.656647,0.617956,0.910722,0.664674
1831,7,24,14,2.4e+22,0.876712,0.0731778,4.0471,1.305,49.6637,1489.91,148.991,60,0.533993,0.382892,0.429578,0.341115,0.358171,0.374343,0.316023,0.342729,0.292489,120,141.542,0.583861,0.820992,0.804895,0.731413,0.6711,0.438674,0.370332,0.384869,0.328451,0.589814,0.861642,0.807299
1832,7,24,15,2.4e+22,0.876712,0.0935603,3.3315,1.209,57.2294,1716.88,171.688,72,0.548934,0.415853,0.438872,0.349665,0.342385,0.349836,0.280102,0.318579,0.258964,144,163.104,0.583787,0.952063,0.954282,0.800531,0.744482,0.481919,0.385856,0.373226,0.303385,0.586393,0.981183,0.955007
1833,7,24,16,2.4e+22,0.876712,0.11962,2.7942,1.139,67.5892,2027.68,202.768,90,0.55803,0.445889,0.459182,0.339371,0.319003,0.336989,0.249766,0.312011,0.235231,180,192.629,0.567285,1.05931,0.679271,0.806253,0.471903,0.358826,0.265951,0.287497,0.216749,0.568291,1.07921,0.679292
1834,7,24,17,2.4e+22,0.876712,0.152938,2.3721,1.091,81.4553,2443.66,244.366,108,0.562465,0.470721,0.487702,0.29786,0.272609,0.349044,0.226342,0.313086,0.21061,216,232.148,0.481177,-0.053889,-0.191422,-0.0340995,-0.106999,-0.0343272,-0.0222599,-0.108449,-0.0729526,0.481482,-0.0545233,-0.191423
1835,7,24,18,2.4e+22,0.876712,0.195537,2.0274,1.057,100.011,3000.34,300.034,132,0.564204,0.504719,0.55344,0.21249,0.188425,0.349116,0.181682,0.295873,0.167438,264,285.032,0.507033,0.392034,0.034395,0.165049,0.0117102,0.417392,0.217213,0.214877,0.121601,0.507133,0.395345,0.034395
1837,7,25,7,2.4e+22,1.30103,0.0131037,57.6196,2.073,88.3898,2651.7,265.17,24,0.394806,0.19261,0.330704,0.186708,0.301764,0.38608,0.30967,0.367992,0.255322,48,72,0.666112,0.763504,0.949273,0.740108,0.866201,0.852806,0.684025,0.690995,0.479429,0.768971,1.03262,1.02778
1838,7,25,8,2.4e+22,1.30103,0.0167535,37.6234,2.035,81.2325,2436.98,243.698,24,0.405806,0.211258,0.33395,0.204534,0.306915,0.390095,0.319294,0.375347,0.270973,48,72,0.681681,0.799173,0.960644,0.773733,0.882873,0.73613,0.602525,0.453947,0.327716,0.77036,1.03608,0.972004
1839,7,25,9,2.4e+22,1.30103,0.02142,26.8125,1.97,74.7743,2243.23,224.323,30,0.419884,0.230205,0.366302,0.222365,0.329762,0.392225,0.307584,0.357135,0.266774,60,90,0.717179,0.89855,0.991269,0.867948,0.892387,0.708478,0.555591,0.612756,0.457719,0.794279,1.12282,1.01623
1840,7,25,10,2.4e+22,1.30103,0.0273861,19.3912,1.881,68.7776,2063.33,206.333,30,0.437046,0.252311,0.371349,0.242839,0.335814,0.401897,0.322364,0.376177,0.295727,60,90,0.676111,0.827854,0.956852,0.796775,0.865289,0.656823,0.526841,0.571165,0.449014,0.733597,0.997486,0.929029
1841,7,25,11,2.4e+22,1.30103,0.0350141,13.258,1.749,63.0239,1890.72,189.072,36,0.461886,0.283585,0.390749,0.27104,0.347915,0.40562,0.332529,0.365867,0.300962,72,108,0.68132,0.882201,0.926676,0.843176,0.825095,0.571998,0.468926,0.457347,0.376213,0.721557,1.01776,0.828226
1842,7,25,12,2.4e+22,1.30103,0.0447667,9.7661,1.623,60.2668,1808,180.801,42,0.484509,0.312456,0.402588,0.295798,0.351544,0.39959,0.333989,0.346784,0.291582,84,126,0.675691,0.917657,0.81952,0.868735,0.715613,0.586931,0.490574,0.60396,0.50782,0.702418,1.02227,0.832594
1843,7,25,13,2.4e+22,1.30103,0.0572357,7.3395,1.491,60.0555,1801.67,180.167,48,0.508401,0.346189,0.414709,0.322735,0.354826,0.404735,0.33914,0.345525,0.292367,96,144,0.678734,1.00045,0.755291,0.932674,0.646229,0.576336,0.482929,0.406331,0.343819,0.694804,1.07988,0.711579
1844,7,25,14,2.4e+22,1.30103,0.0731778,5.6666,1.366,62.8051,1884.15,188.415,60,0.529065,0.378826,0.427105,0.344389,0.350589,0.397823,0.328417,0.326418,0.275343,120,178.995,0.65444,1.02556,0.754659,0.932331,0.619463,0.43876,0.362212,0.133996,0.11303,0.662623,1.07884,0.762662
1845,7,25,15,2.4e+22,1.30103,0.0935603,4.5549,1.265,68.3491,2050.47,205.047,72,0.544683,0.40732,0.435722,0.356221,0.342924,0.382037,0.304764,0.31803,0.260452,144,194.795,0.624949,1.04048,0.54743,0.909953,0.430841,0.143193,0.11423,-0.091143,-0.0746419,0.628769,1.07512,0.550614
1846,7,25,16,2.4e+22,1.30103,0.11962,3.7232,1.184,77.3057,2319.17,231.917,90,0.555624,0.432999,0.441082,0.354482,0.321683,0.341797,0.25715,0.284989,0.221642,180,220.321,0.553801,0.737131,0.552236,0.603465,0.402748,-0.039706,-0.0298727,-0.204928,-0.159377,0.555265,0.752295,0.552632
1847,7,25,17,2.4e+22,1.30103,0.152938,3.0901,1.122,90.3061,2709.18,270.918,114,0.561801,0.452933,0.442306,0.329649,0.279838,0.284768,0.195731,0.240802,0.172313,228,257.372,0.549637,0.86013,0.432049,0.626011,0.273348,-0.253812,-0.174454,-0.266344,-0.190591,0.550197,0.870966,0.432052
1848,7,25,18,2.4e+22,1.30103,0.195537,2.6095,1.08,107.65,3229.49,322.949,132,0.564617,0.474551,0.475473,0.277427,0.228064,0.306185,0.175654,0.227889,0.144118,264,306.802,0.496604,0.232774,0.814634,0.136082,0.390745,1.30394,0.748049,1.56871,0.992065,0.496784,0.23467,0.814637
1849,7,25,19,2.4e+22,1.30103,0.25,2.2276,1.052,130.531,3915.93,391.593,150,0.566372,0.518835,0.5804,0.184259,0.137231,0.403181,0.156882,0.251099,0.1323,300,372.013,0.506051,-0.27348,-0.842143,-0.0971241,-0.199119,-2.22118,-0.864282,-1.86616,-0.983246,0.50611,-0.275253,-0.842145
1850,7,26,8,2.4e+22,1.9307,0.0167535,58.2099,2.043,127.615,3828.44,382.844,24,0.408752,0.213556,0.336099,0.206808,0.309359,0.39468,0.323918,0.383603,0.272538,48,72,0.709901,0.855471,1.01197,0.828439,0.931457,0.985731,0.808998,0.784691,0.557498,0.800771,1.1032,1.00741
1851,7,26,9,2.4e+22,1.9307,0.02142,48.0263,2.006,123.412,3702.37,370.237,30,0.416939,0.224601,0.367173,0.217232,0.330415,0.396146,0.306447,0.364743,0.233731,60,90,0.723086,0.888798,0.897921,0.859638,0.808029,0.808328,0.625299,0.643008,0.412046,0.805658,1.12051,0.919174
1852,7,26,10,2.4e+22,1.9307,0.0273861,32.9197,1.906,113.819,3414.56,341.456,30,0.437359,0.250605,0.371741,0.241454,0.336498,0.402509,0.31809,0.375995,0.251662,60,90,0.693739,0.847404,0.913868,0.816462,0.827231,0.810281,0.640339,0.642215,0.42985,0.753854,1.02147,0.941412
1853,7,26,11,2.4e+22,1.9307,0.0350141,22.2703,1.778,103.332,3099.95,309.995,36,0.461761,0.281413,0.392584,0.269428,0.349881,0.407825,0.310976,0.372426,0.250925,72,108,0.697988,0.902835,1.06658,0.864383,0.950567,0.759707,0.579294,0.600018,0.404267,0.740148,1.0413,1.05984
1854,7,26,12,2.4e+22,1.9307,0.0447667,16.1883,1.664,95.6489,2869.47,286.947,42,0.483111,0.309797,0.408883,0.294303,0.357215,0.411745,0.305376,0.369003,0.266448,84,126,0.692758,0.932177,1.016,0.885554,0.887619,0.659358,0.489021,0.572127,0.413118,0.721809,1.04016,0.954847
1855,7,26,13,2.4e+22,1.9307,0.0572357,11.5201,1.535,89.6546,2689.64,268.964,48,0.506177,0.34188,0.418246,0.32063,0.358412,0.408801,0.308296,0.353211,0.267783,96,144,0.700779,1.01902,0.928517,0.955686,0.795684,0.600139,0.452593,0.548184,0.4156,0.718776,1.10143,0.854995
1856,7,26,14,2.4e+22,1.9307,0.0731778,8.4465,1.413,87.4714,2624.14,262.414,60,0.526269,0.372955,0.427541,0.342937,0.350987,0.395609,0.303636,0.319311,0.248047,120,180,0.633155,0.877699,0.716004,0.807056,0.587799,0.447647,0.343576,0.0558414,0.0433786,0.642195,0.924904,0.721755
1857,7,26,15,2.4e+22,1.9307,0.0935603,6.5143,1.312,89.3213,2679.64,267.964,72,0.541857,0.401671,0.437668,0.358867,0.342911,0.397528,0.302091,0.315018,0.245122,144,216,0.614102,0.931298,0.723512,0.832053,0.566868,0.547727,0.416231,0.676618,0.526492,0.618706,0.96415,0.728174
1858,7,26,16,2.4e+22,1.9307,0.11962,5.129,1.225,95.438,2863.14,286.314,90,0.553811,0.427523,0.44232,0.364222,0.320735,0.379096,0.27756,0.27643,0.213287,180,270,0.580651,0.875751,0.528062,0.746084,0.382909,0.424981,0.311155,0.490244,0.378262,0.582669,0.89501,0.53077
1859,7,26,17,2.4e+22,1.9307,0.152938,4.1672,1.158,105.785,3173.56,317.356,108,0.560934,0.443997,0.437457,0.350374,0.28751,0.331528,0.225483,0.228626,0.167434,216,301.488,0.5656,0.908183,0.405196,0.716679,0.266307,0.349221,0.237517,0.229573,0.168127,0.566448,0.920611,0.387834
1860,7,26,18,2.4e+22,1.9307,0.195537,3.4478,1.108,121.142,3634.25,363.425,132,0.565018,0.4562,0.432956,0.314851,0.239356,0.263397,0.158065,0.16594,0.111427,264,345.253,0.530211,0.648175,0.184171,0.447344,0.101818,0.257757,0.154681,-0.0863432,-0.0579784,0.530531,0.653875,0.184249
1861,7,26,19,2.4e+22,1.9307,0.25,2.8855,1.071,142.882,4286.45,428.645,156,0.567122,0.472715,0.451233,0.250092,0.171464,0.244329,0.114298,0.11605,0.0681121,312,407.213,0.498078,-0.0931296,-0.28166,-0.0492706,-0.107028,-0.0595463,-0.0278559,-0.621814,-0.364955,0.498182,-0.0936756,-0.281687
1862,7,27,10,2.4e+22,2.86512,0.0273861,58.9453,1.951,184.729,5541.88,525.3,30,0.431905,0.241759,0.371318,0.233353,0.336027,0.40615,0.319806,0.385443,0.252311,60,90,0.696773,0.846485,0.968624,0.817052,0.876563,1.02807,0.809508,0.887085,0.580684,0.763249,1.03384,0.997625
1863,7,27,11,2.4e+22,2.86512,0.0350141,37.8602,1.802,170.326,5109.77,510.977,36,0.460846,0.276736,0.389994,0.2653,0.348025,0.405532,0.307658,0.365723,0.222468,72,108,0.705217,0.895968,0.966631,0.858943,0.862607,0.930572,0.70598,0.755523,0.459582,0.749379,1.03597,1.02988
1864,7,27,12,2.4e+22,2.86512,0.0447667,27.4842,1.687,158.284,4748.53,474.853,42,0.482687,0.304709,0.405269,0.289987,0.35467,0.405225,0.294172,0.349779,0.198462,84,126,0.715964,0.959505,1.02528,0.913148,0.897266,0.836905,0.607549,0.692951,0.393175,0.747037,1.07201,1.02433
1865,7,27,13,2.4e+22,2.86512,0.0572357,19.6648,1.57,145.937,4378.11,437.811,48,0.504417,0.335534,0.418652,0.31595,0.359641,0.411678,0.287899,0.356315,0.200935,96,144,0.674865,0.897511,0.934958,0.845124,0.803173,0.680728,0.476055,0.460926,0.259927,0.693669,0.972927,0.960331
1866,7,27,14,2.4e+22,2.86512,0.0731778,13.5324,1.444,134.622,4038.66,403.866,60,0.526152,0.369068,0.430801,0.341416,0.35479,0.405622,0.263875,0.33464,0.210997,120,180,0.649049,0.918079,0.931432,0.849294,0.767089,0.580838,0.377861,0.498742,0.314465,0.659063,0.968554,0.938289
1867,7,27,15,2.4e+22,2.86512,0.0935603,9.9578,1.346,129.157,3874.7,387.47,72,0.541092,0.394928,0.434463,0.356924,0.342373,0.388863,0.255547,0.296259,0.19734,144,216,0.637086,0.95363,0.810519,0.861864,0.638719,0.524367,0.344596,0.49639,0.330649,0.642482,0.98845,0.815006
1868,7,27,16,2.4e+22,2.86512,0.11962,7.5053,1.26,128.995,3869.84,386.984,90,0.553296,0.421106,0.441598,0.36714,0.323074,0.378496,0.250296,0.266188,0.181558,180,270,0.638714,1.08892,0.643126,0.949375,0.470511,0.440374,0.291215,0.224741,0.153288,0.641422,1.11437,0.645575
1869,7,27,17,2.4e+22,2.86512,0.152938,5.8472,1.189,134.668,4040.05,404.005,108,0.561045,0.441851,0.445267,0.364146,0.297385,0.368285,0.23423,0.250689,0.169397,216,324,0.568871,0.778622,0.476966,0.641691,0.318556,0.119016,0.0756945,-0.582919,-0.393894,0.56999,0.790108,0.459628
